Date,Open,High,Low,Close,Adj Close,Volume,100movingaverage,3dexpmv,10dexpmv,SwingIndex,TrueRange,PDM,NDM,Gapo10,Gapo5,Adj Close_1d_percentC,Adj Close_2d_percentC,Adj Close_3d_percentC,Adj Close_4d_percentC,Adj Close_5d_percentC,Adj Close_6d_percentC,Adj Close_7d_percentC,Adj Close_class
2016-03-21,736.5,742.5,733.515991,742.090027,742.090027,1836500,714.026182964,738.527772334,720.501103598,2.56584824071,8.984009,0.5,0.0,1.76140140704,1.81492466603,-0.00180574721563,-0.00543064702849,-0.0091498857995,-0.0115349859027,0.00361141223099,0.0113732858453,0.00385395962207,0
2016-03-22,737.460022,745.0,737.460022,740.75,740.75,1269700,714.503393982,739.566225394,726.316892507,0.369540068929,7.539978,2.5,0.0,1.76140140704,1.81492466603,-0.00363145730678,-0.0073574242322,-0.00974683901451,0.00542695916301,0.0132028741141,0.00566994532568,0.0123658089774,0
2016-03-23,742.359985,745.719971,736.150024,738.059998,738.059998,1432100,714.916667737,740.927486211,730.686609884,-1.28085804556,9.569947,0.0,1.309998,1.7075701761,1.87639203158,-0.00373954693044,-0.00613767039573,0.00909143161556,0.0168956873883,0.00933530338817,0.0160555714063,0.00979592447713,0
2016-03-24,732.01001,737.747009,731.0,735.299988,735.299988,1594900,715.268104293,738.908175926,734.082730867,0.0805653485151,7.059998,0.0,5.150024,1.6269558079,1.63483525813,-0.00240712502228,0.0128791406971,0.0207126903965,0.0131239278628,0.0198694209689,0.0135862779315,0.0033999728557,0
2016-03-28,736.789978,738.98999,732.5,733.530029,733.530029,1301300,715.577628441,736.368093593,735.323216514,-0.867079222744,6.48999,1.242981,0.0,1.45628966044,1.67089710166,0.0153231504582,0.0231756019902,0.015568528279,0.0223302978098,0.0160319939676,0.00582111001757,0.0165773349682,1
2016-03-29,734.590027,747.25,728.76001,744.77002,744.77002,1902100,716.0641683,736.520755499,736.714763687,8.02886639796,18.48999,8.26001,0.0,1.32653986995,1.67089710166,0.00773394315738,0.000241674604464,0.00690139621893,0.00069814571752,-0.0093586366433,0.00123525648898,-0.00602869460293,0
2016-03-30,750.099976,757.880005,748.73999,750.530029,750.530029,1782400,716.62918241,740.150411286,738.980439525,5.44733133193,13.109985,10.630005,0.0,1.35679026937,1.81257660331,-0.00743476847613,-0.000826157483434,-0.00698180059095,-0.0169614012872,-0.00644881192355,-0.0136570151812,-0.0151626244924,0
2016-03-31,749.25,750.849976,740.940002,744.950012,744.950012,1718800,717.085969984,746.573007846,739.831086827,-0.162302530016,9.909974,0.0,7.799988,1.52335614158,2.09478416382,0.00665811251776,0.000456360822235,-0.00959799165692,0.000993341819021,-0.00626885418454,-0.0077857411995,-0.0118800400798,0
2016-04-01,738.599976,750.340027,737.0,749.909973,749.909973,1576700,717.606985905,748.700339593,740.77167742,2.79496753368,13.340027,0.0,3.940002,1.46419129607,2.09478416382,-0.00616073284306,-0.0161485850782,-0.005627303479,-0.0128414667716,-0.0143483209817,-0.0184155398611,-0.00909435298309,0
2016-04-04,750.059998,752.799988,742.429993,745.289978,745.289978,1134200,718.039532656,746.537035343,741.587906845,-0.609865986749,10.369995,2.459961,0.0,1.46419129607,2.09478416382,-0.0100497661596,0.000536736051481,-0.00672214728211,-0.00823834236504,-0.01233077362,-0.00295180542465,0.00862750498438,-1
2016-04-05,738.0,742.799988,735.369995,737.799988,737.799988,1132300,718.343539662,746.234352051,741.281485125,2.3373019892,9.919983,0.0,7.059998,1.46419129607,2.09478416382,0.0106939741506,0.0033614001631,0.0018298129872,-0.00230416376748,0.00717001773657,0.0188668788647,0.0208728981438,1
2016-04-06,735.77002,746.23999,735.559998,745.690002,745.690002,1050200,718.75788,743.063617849,741.628842137,6.77529973487,10.679992,3.440002,0.0,1.46419129607,1.93481219444,-0.00725498931927,-0.0087703710422,-0.0128606069201,-0.00348667005462,0.00808642865511,0.010071222599,0.017849237571,0
2016-04-07,745.369995,747.0,736.280029,740.280029,740.280029,1453200,719.079106104,740.685858312,742.176281917,-0.362232601377,10.719971,0.76001,0.0,1.46419129607,1.7758948238,-0.00152645614596,-0.00564658350388,0.00379585817518,0.0154535331926,0.0174528320282,0.0252876888024,0.0355675622312,0
2016-04-08,743.969971,745.450012,735.549988,739.150024,739.150024,1290800,719.374266662,742.809527502,743.206414964,-1.92255727718,9.900024,0.0,0.730041,1.46419129607,1.7758948238,-0.0041264261665,0.00533045102086,0.0170059481727,0.0190083035159,0.026855138139,0.0371507273333,0.0199958986946,0
2016-04-11,743.02002,745.0,736.049988,736.099976,736.099976,1220100,719.616668246,739.154053075,744.491787556,-3.88489345262,8.950012,0.0,0.0,1.46419129607,1.7758948238,0.00949606198601,0.0212199368418,0.0232305889927,0.0311099371643,0.0414481863806,0.0242222762958,0.0225105387043,0
2016-04-12,738.0,743.830017,731.01001,743.090027,743.090027,1349700,719.952001943,738.947177832,744.362202205,3.62689542071,12.820007,0.0,5.039978,1.46419129607,1.52450018575,0.0116135914713,0.0136053299501,0.0214105591811,0.0316515592262,0.0145876887135,0.012892052984,0.0215989818418,1
2016-04-13,749.159973,754.380005,744.260986,751.719971,751.719971,1707100,720.399438127,741.157666533,743.705990696,7.02733329567,11.289978,10.549988,0.0,1.42926758562,1.72231738798,0.00196887279452,0.00968449593047,0.0198079265876,0.00293995381959,0.00126378443656,0.00987075544917,-0.043832746596,0
2016-04-14,754.01001,757.309998,752.705017,753.200012,753.200012,1131000,720.855001653,747.624840338,744.035584429,1.11397210664,5.590027,2.929993,0.0,1.36865861948,1.95810780289,0.00770046190599,0.0178039999819,0.000969172847013,-0.000703702856553,0.00788635542401,-0.0457116190274,-0.0398964252805,0
2016-04-15,753.97998,761.0,752.69397,759.0,759.0,1809300,721.377535877,753.531075614,743.869467338,5.20253824429,8.30603,3.690002,0.0,1.41995555033,2.03149711937,0.0100263306983,-0.00667985111989,-0.00833994334651,0.000184472990777,-0.0530039262187,-0.0472331699605,-0.0670092028986,1
2016-04-18,760.460022,768.049988,757.299988,766.609985,766.609985,1556000,721.988785189,757.480340549,744.932087247,6.00064160991,10.75,7.049988,0.0,1.47697632095,2.11307539921,-0.0165403428707,-0.0181839556916,-0.00974415954157,-0.0624045680803,-0.0566910969729,-0.0762708171613,-0.0792710233222,-1
2016-04-19,769.51001,769.900024,749.330017,753.929993,753.929993,2030500,722.41466796,760.393093501,746.700486654,-1.87835807712,20.570007,0.0,7.969971,1.56867072006,2.24426042653,-0.00167125596766,0.00691048512246,-0.0466355939231,-0.0408260306471,-0.0607350528897,-0.0637857180992,-0.0834427249003,0
2016-04-20,758.0,758.132019,750.01001,752.669983,752.669983,1529200,722.812764211,760.117390552,747.221783915,-5.18254112302,8.122009,0.0,0.0,1.58983809949,2.01568267206,0.00859610738588,-0.0450396106736,-0.0392203218764,-0.0591626728922,-0.0622184450791,-0.081908358766,-0.0792644510177,0
2016-04-21,755.380005,760.450012,749.549988,759.140015,759.140015,3060500,723.284546688,754.513673809,749.12525636,3.80430245456,10.900024,2.317993,0.0,1.58983809949,1.87881372783,-0.0531785891961,-0.0474088972902,-0.0671812827572,-0.0702110110742,-0.0897331106963,-0.0871117365615,-0.0802618644731,-1
2016-04-22,726.299988,736.119995,713.609985,718.77002,718.77002,5951900,723.226668141,748.341182887,749.122190772,28.2686195563,45.53003,0.0,35.940003,1.58983809949,1.87881372783,0.00609374887394,-0.0147891602379,-0.0179890544127,-0.0386076202789,-0.0358390156562,-0.0286044178637,-0.036743373075,0
2016-04-25,716.099976,723.929993,715.590027,723.150024,723.150024,1959200,723.225697962,740.032729508,749.905706037,3.20828476187,8.339966,0.0,0.0,1.75043154956,2.50430138446,-0.0207564246724,-0.0239369376001,-0.0444306201115,-0.0416787844841,-0.034488005493,-0.0425776643547,-0.0379589450169,-1
2016-04-26,725.419983,725.765991,703.026001,708.140015,708.140015,2744600,723.037126925,718.134917099,748.691058321,-1.55785255479,22.73999,0.0,12.564026,1.75043154956,2.50430138446,-0.00324792830695,-0.0241760028206,-0.0213658382234,-0.0140226407062,-0.0222837710986,-0.0175671516035,-0.00947555830467,0
2016-04-27,707.289978,708.97998,692.36499,705.840027,705.840027,3098600,722.824817049,715.313747901,745.689137671,-0.33452658534,16.61499,0.0,10.661011,1.82525745022,2.51669386851,-0.0209962688897,-0.0181769473382,-0.0108098219258,-0.0190978713085,-0.0143658826535,-0.00624792280305,0.00748040320473,-1
2016-04-28,708.26001,714.169983,689.549988,691.02002,691.02002,2867300,722.436953671,704.243606939,741.220452679,-5.44913622725,24.619995,5.190003,0.0,1.88949798167,2.62250392829,0.00287978631936,0.0104049112788,0.00193911169173,0.00677258525737,0.0150646474758,0.029087398944,0.0316633431257,0
2016-04-29,690.700012,697.619995,689.0,693.01001,693.01001,2487700,722.082412181,698.896845287,735.325274462,-1.18933200847,8.619995,0.0,0.549988,1.90498607568,2.38652058438,0.0075035164355,-0.000937973464481,0.00388162069982,0.0121498721209,0.0261323570204,0.0287009043347,0.0435347001698,0
2016-05-02,697.630005,700.640015,691.0,698.210022,698.210022,1645300,721.79821706,692.971004683,727.703995259,3.02064381297,9.640015,3.02002,0.0,1.90794865045,2.23964729078,-0.00837862078124,-0.00359492118548,0.00461175133347,0.018490099817,0.0210395175336,0.0357628367013,0.0244624904568,0
2016-05-03,696.869995,697.840027,692.0,692.359985,692.359985,1543800,721.451884918,694.486317214,721.07110509,0.328060015539,6.210022,0.0,0.0,1.90794865045,2.23964729078,0.00482411905997,0.0131001331627,0.0270957455752,0.0296667043807,0.0445144269856,0.0331185994234,0.0302588443207,0
2016-05-04,690.48999,699.75,689.01001,695.700012,695.700012,1688600,721.152444535,695.945240294,714.072090129,2.46912568039,10.73999,0.0,2.98999,1.85400230607,2.00421035743,0.00823628130108,0.0221647013569,0.0247233170955,0.0394997563979,0.0281586397328,0.0253126141961,0.0217478866451,0
2016-05-05,697.700012,702.320007,695.719971,701.429993,701.429993,1683500,720.92574969,695.075985213,705.447525452,4.96270432248,6.619995,2.570007,0.0,1.85400230607,2.00421035743,0.0138146388046,0.0163523532134,0.031008083796,0.0197596127031,0.0169368363465,0.0134012290518,0.0214704206411,1
2016-05-06,698.380005,711.859985,698.106995,711.119995,711.119995,1829300,720.814320659,700.333347233,703.440689806,8.04565665624,13.75299,9.539978,0.0,1.6732052357,1.60880216045,0.00250313450967,0.0169591603172,0.00586396533541,0.00307965324474,-0.000407776468161,0.00755146112858,-0.00687649768588,0
2016-05-09,712.0,718.710022,710.0,712.900024,712.900024,1510300,720.725395978,706.543860628,700.533334228,2.30350124947,8.710022,6.850037,0.0,1.56544627655,1.94412595793,0.0144199307812,0.00335243921944,0.000575079234392,-0.00290364276941,0.00503572153057,-0.00935621233757,-0.00879508877671,1
2016-05-10,716.75,723.5,715.719971,723.179993,723.179993,1563100,720.752669278,713.913876315,700.50678243,10.2978394281,10.599976,4.789978,0.0,1.56544627655,2.10703837883,-0.0109101676987,-0.0136480476445,-0.0170773197814,-0.00925081316513,-0.0234381663819,-0.0228850191656,-0.0316103684024,-1
2016-05-11,723.409973,724.47998,712.799988,715.289978,715.289978,1692100,720.692639703,716.50329331,700.425017439,-0.674576052078,11.679992,0.0,2.919983,1.53781909507,2.19994142654,-0.00276808016455,-0.00623517893047,0.00167765806443,-0.0126661889285,-0.012106940215,-0.0209285345251,-0.00775907418068,0
