Date,Open,High,Low,Close,Adj Close,Volume,100movingaverage,3dexpmv,10dexpmv,SwingIndex,TrueRange,PDM,NDM,Gapo10,Gapo5,Adj Close_1d_percentC,Adj Close_2d_percentC,Adj Close_3d_percentC,Adj Close_4d_percentC,Adj Close_5d_percentC,Adj Close_6d_percentC,Adj Close_7d_percentC,Adj Close_classHigh,Adj Close_classMedium,Adj Close_classLow,EQIX,AVY,MAS,STZ,BSX,AMZN,FB,GPN,BDX,FBHS
2016-12-01,114.449997,114.739998,110.870003,111.540001,110.588234,1964600,127.79501543,115.381335092,118.663656857,-0.415502335122,3.869995,0.0,3.339996,0.923243863155,1.15628849294,0.0223237311123,0.0250134205055,0.017572104461,0.0398959712115,0.0543302373379,0.0503855048449,0.04921993781,1,1,1,329.420013,69.70327,29.988066,143.794678,20.09,743.650024,115.099998,66.395378,162.023315,53.197788
2016-12-02,111.589996,114.080002,111.480003,114.029999,113.056976,1084700,127.60970171,112.509497179,118.028633551,2.69712656965,2.599999,0.0,0.0,1.06892735229,1.38625339432,0.00263095662491,-0.00464786887631,0.0171885280215,0.0313076036989,0.0274490094269,0.0263088940217,0.0214856976185,1,0,0,330.679993,70.232071,29.97818,144.467453,20.35,740.340027,115.400002,68.104736,162.918961,53.178024
2016-12-05,115.800003,115.82,114.040001,114.330002,113.354424,1065200,127.42538996,111.862028205,117.379443058,0.0871971870303,1.790001,1.739998,0.0,1.06892735229,1.37412282197,-0.00725972547838,0.0145193715598,0.0286013980363,0.0247529289197,0.0236158052376,0.0188052651567,0.0132948141486,-1,0,0,332.079987,71.610909,30.838371,147.297043,20.709999,759.359985,117.43,69.704163,161.816635,54.334503
2016-12-06,114.809998,114.879997,113.129997,113.5,112.531502,834300,127.22860796,113.05044253,116.542234761,-0.491316026154,1.75,0.0,0.910004,1.0580462304,1.37412282197,0.0219383635349,0.0361233692589,0.0322467570014,0.0311013177448,0.0262555990766,0.0207048511625,0.0319823510398,1,1,1,329.48999,72.103348,30.887808,146.406601,20.809999,764.719971,117.309998,69.874092,162.15126,54.512421
2016-12-07,113.760002,116.160004,113.290001,115.989998,115.000259,762900,127.05769716,113.408283852,115.985240519,2.28597621727,2.870003,1.280007,0.0,1.03382557343,1.37412282197,0.0138804904779,0.0100870990212,0.00896624937166,0.00422455570296,-0.00120703206416,0.00982836916915,0.00844897227579,1,1,0,339.0,72.201843,31.767776,148.306183,20.610001,770.419983,117.949997,70.843735,162.121613,55.026405
2016-12-08,115.769997,118.110001,115.550003,117.599998,116.596519,873500,126.89673272,114.047303096,115.484375579,1.39746901387,2.559998,1.949997,0.0,0.989894385911,1.03503118824,-0.00374145818195,-0.00484696288403,-0.0095237405844,-0.0148809674155,-0.0039966459033,-0.00535715821842,-0.0134353925266,-1,0,0,346.459991,72.566246,32.173153,149.483536,20.610001,767.330017,118.910004,71.753387,161.775604,55.787506
2016-12-09,117.620003,118.129997,116.910004,117.160004,116.160278,618100,126.72006371,115.706762564,114.901228495,-0.0447577399618,1.219993,0.019996,0.0,0.968949541037,1.1753199598,-0.00110965643522,-0.00580399781757,-0.0111813437637,-0.000256146081193,-0.00162176781292,-0.00973034000487,-0.0091328552089,-1,0,0,346.029999,71.522278,32.242363,151.19516,20.809999,768.659973,119.68,72.163246,164.612885,55.718315
2016-12-12,116.879997,117.629997,116.519997,117.029999,116.03138,852200,126.55058778,116.357208757,114.393231079,-0.0535347084745,1.11,0.0,0.390007,0.960470634831,1.0,-0.00469955627521,-0.0100828758565,0.000854458509414,-0.000512680276663,-0.00863026019341,-0.00803211165807,0.0138426174023,-1,0,0,357.220001,71.610909,32.034729,151.77887,21.09,760.119995,117.769997,71.213585,167.469955,54.631031
2016-12-13,117.0,117.660004,116.150002,116.480003,115.486084,812000,126.36628923,115.995062728,113.771505748,-0.209660439954,1.510002,0.0,0.369995,0.960470634831,1.0,-0.0054087382511,0.00558023943387,0.00420664536517,-0.00394926370523,-0.0033482908642,0.0186297251191,0.0208618728469,-1,0,0,361.390015,71.453331,32.301685,153.559738,21.34,774.340027,120.309998,71.823364,166.204544,54.789181
2016-12-14,116.120003,117.279999,115.57,115.849998,114.86145,838900,126.16933366,115.645881599,113.886590498,-0.302110520365,1.709999,0.0,0.580002,0.960470634831,0.97979169131,0.0110487374136,0.00966767353189,0.00146741138998,0.00207165241254,0.0241691881828,0.0264134746688,0.0328010659799,1,1,0,354.589996,70.694969,32.133602,153.935684,21.209999,768.820007,120.209999,71.43351,165.83876,55.372356
2016-12-15,115.879997,117.580002,115.830002,117.129997,116.130524,1003500,125.98891527,115.414273465,114.593842516,1.25958625823,1.75,0.300003,0.0,0.860936261779,0.588893219196,-0.00136597162,-0.00947662132309,-0.00887898344452,0.0129770705245,0.0151968314549,0.0215146191883,0.0124648365489,-1,0,0,349.809998,70.645729,31.184425,154.578781,21.26,761.0,120.57,70.603821,167.26236,53.968773
2016-12-16,116.739998,118.019997,116.739998,116.970001,115.971893,1168700,125.81341966,115.458206186,114.942561303,0.0996672085822,1.279999,0.439995,0.0,0.822821253458,0.584058620313,-0.00812174377459,-0.007523288423,0.014362661132,0.0165854583403,0.0229118877968,0.0138497265023,0.0129093693418,-1,0,0,350.0,70.852547,31.570028,156.092514,21.4,757.77002,119.870003,70.263939,165.83876,54.621143
2016-12-19,116.190002,116.870003,115.68,116.019997,115.029999,748500,125.64714586,115.876739294,115.22583066,0.0522369144453,1.290001,0.0,1.059998,0.698970004336,0.556770033279,0.000603355651598,0.022668512759,0.024909510779,0.0312877426001,0.022151378094,0.0212033210571,0.0228408938785,1,0,0,354.48999,70.202522,32.034729,155.103149,21.469999,766.0,119.239998,70.753754,164.840286,54.512421
2016-12-20,116.720001,116.720001,115.480003,116.089996,115.099403,710200,125.49172464,115.519981453,115.690560384,-0.112041765468,1.239998,0.0,0.199997,0.698970004336,0.556770033279,0.0220518519979,0.0242914987144,0.0306658845138,0.0215350291608,0.0205875437946,0.0222241291729,0.018433935752,1,1,1,354.73999,70.438896,32.094051,148.850342,21.530001,771.219971,119.089996,71.393524,164.256973,54.265312
2016-12-21,116.150002,119.260002,116.040001,118.650002,117.637558,1334500,125.36681345,115.537169725,115.923780975,2.52048172358,3.220001,2.540001,0.0,0.684845002723,0.579184640564,0.00219132396475,0.00842817563418,-0.000505671836541,-0.0014327142017,0.000168560112409,-0.00353985586814,0.000927169875458,1,0,0,350.019989,70.488144,32.420334,150.096954,21.48,770.599976,119.040001,70.843735,164.079041,54.749641
2016-12-22,118.599998,118.970001,117.93,118.910004,117.89534,763500,125.25552637,116.400063165,115.919626398,0.133253397443,1.040001,0.0,0.0,0.577491684944,0.826203816132,0.00622321459016,-0.00269109873215,-0.00361611408899,-0.00201834101331,-0.00571864842156,-0.00126138997521,0.00361611408899,1,0,0,351.040009,70.291168,31.6689,147.158524,21.66,766.340027,117.400002,70.004044,164.01973,54.344383
2016-12-23,118.779999,120.059998,118.779999,119.650002,118.629028,736100,125.1560145,117.901481952,116.033721786,0.707363096119,1.279999,1.089997,0.0,0.577491684944,0.826203816132,-0.00885918073947,-0.00977847513005,-0.0081905838426,-0.0118680058645,-0.00743831433905,-0.00259097629966,0.00275806862381,-1,0,0,356.609985,70.350258,31.698565,149.186722,21.809999,760.590027,117.269997,70.273941,164.583221,54.344383
2016-12-27,119.519997,119.650002,118.330002,118.589996,117.578072,507600,125.037018,118.06161138,116.123197054,-0.0,1.32,0.0,0.449997,0.660865003883,0.945484069106,-0.000927511381544,0.000674573061549,-0.00303571910926,0.00143356662627,0.00632423195373,0.0117210886057,0.0203221056389,-1,0,0,356.720001,70.606331,31.876537,149.533005,21.76,771.400024,118.010002,70.703781,165.156616,54.581612
2016-12-28,118.790001,118.790001,118.230003,118.480003,117.469017,926200,124.90154521,118.090041072,116.312428727,-0.20254782913,0.559998,0.0,0.099999,0.660865003883,0.945484069106,0.00160357177416,-0.0021101649297,0.0023632699676,0.00725847565405,0.0126603425991,0.0212693445796,0.0114786778202,1,0,0,353.859985,69.71994,31.471155,150.769714,21.620001,772.130005,116.919998,69.644173,163.980179,53.553635
2016-12-29,118.690002,119.07,117.870003,118.669998,117.657387,502700,124.78255283,117.559349019,116.644192304,0.0359144719814,1.199997,0.0,0.36,0.660865003883,0.864451586242,-0.00370779099488,0.000758481913252,0.00564585035362,0.0110390688857,0.0196342878157,0.00985929595734,0.0115447234945,-1,0,0,357.089996,69.552498,31.530479,152.105362,21.700001,765.150024,116.349998,69.794113,164.256973,53.425137
2016-12-30,118.599998,118.650002,117.779999,118.230003,117.221138,788500,124.65071621,117.480697751,116.767455482,0.00970891784142,0.889999,0.0,0.090004,0.660865003883,0.487063995861,0.00448289454416,0.00938845176541,0.0148017416449,0.0234289484547,0.0136175780856,0.0153092780928,0.019368981045,1,0,0,357.410004,69.158546,31.263525,151.679932,21.629999,749.869995,115.050003,69.384277,163.663818,52.841957
2017-01-03,118.589996,119.300003,118.129997,118.760002,117.746628,766800,124.5224577,117.540000817,116.963300891,0.345908563492,1.170006,0.650001,0.0,0.660865003883,0.512088722406,0.00488366426935,0.010272795243,0.018861499796,0.00909391647292,0.0107780666127,0.0148196515657,0.0176826889684,1,0,0,358.720001,69.079765,31.866644,153.104614,21.879999,753.669983,116.860001,70.473869,163.268387,53.266987
2017-01-04,118.68,119.400002,118.129997,119.339996,118.321663,894800,124.39699086,117.587620281,117.380335962,0.309634448794,1.270005,0.099999,0.0,0.660865003883,0.388918410774,0.00536294017436,0.0139099042244,0.00418979067257,0.00586575596051,0.00988769909361,0.0127368223349,0.00812803822745,1,0,0,365.910004,71.04953,32.568638,156.310181,22.08,757.179993,118.690002,73.10289,163.060791,53.830391
2017-01-05,119.540001,120.449997,119.099998,119.980003,118.956215,553000,124.28112424,118.14865114,117.870817252,0.50066459714,1.349999,1.049995,0.0,0.660865003883,0.29974937049,0.00850137170218,-0.00116689153232,0.000500133599577,0.00450062235084,0.0073345474215,0.00275034810077,0.00566758113479,1,0,0,369.75,70.350258,32.291794,145.189682,22.049999,780.450012,120.669998,73.392784,162.922379,53.326294
2017-01-06,119.980003,121.029999,119.400002,121.0,119.967506,576500,124.1832607,118.823254359,118.032601282,0.659766940284,1.629997,0.580002,0.0,0.64443819555,0.610199197969,-0.0095867626022,-0.00793379000477,-0.00396702420404,-0.00115698829315,-0.00570254415391,-0.00280990254144,-0.00611565601772,-1,0,0,370.48999,71.305595,32.163261,147.851074,22.15,795.98999,123.410004,74.422401,165.977173,54.146694
2017-01-09,121.0,121.610001,119.790001,119.839996,118.817406,759500,124.08622449,119.241016025,118.101909038,-0.291038049775,1.82,0.580002,0.0,0.511883360979,0.73233952502,0.00166897264194,0.00567413498322,0.00851137080034,0.00392181596693,0.00684245707232,0.00350470536278,0.00283716007064,1,0,0,373.190002,71.463173,31.817209,148.672272,22.190001,796.919983,124.900002,79.760422,166.945999,53.276871
2017-01-10,119.730003,120.419998,119.0,120.040001,119.015709,592900,123.98128362,119.436857651,118.062262986,0.0222430502063,1.419998,0.0,0.790001,0.583199000754,0.774825442831,0.00399848897258,0.0068309974106,0.00224908965589,0.00516486441298,0.00183267403801,0.00116624100437,-0.0163279538166,1,0,0,370.029999,71.630608,31.846874,147.653214,23.610001,795.900024,124.349998,77.851128,168.992416,53.543747
2017-01-11,120.150002,120.599998,119.099998,120.519997,119.491592,559800,123.87684956,119.003940711,118.229520248,0.175718535366,1.5,0.18,0.0,0.583199000754,0.774825442831,0.00282122778982,-0.00174243222067,0.00116173027471,-0.00215718943639,-0.00282096835734,-0.020245491415,-0.0194157761326,1,0,0,371.579987,71.601059,32.194,147.415756,23.309999,799.02002,126.089996,78.201004,171.730865,53.840279
2017-01-12,120.260002,120.959999,119.169998,120.860001,119.828705,508600,123.77568791,119.313378741,118.454980651,0.114139884128,1.790001,0.360001,0.0,0.583199000754,0.596078045052,-0.00455082110751,-0.00165482886592,-0.00496441149055,-0.00562632300833,-0.0230018258146,-0.0221744447626,-0.0164652951895,-1,0,0,374.149994,71.039673,31.787363,145.961395,23.52,813.640015,126.620003,77.571228,171.513382,53.612942
2017-01-13,120.720001,121.07,119.690002,120.309998,119.283386,432900,123.66758976,119.55635801,118.642486932,-0.0553597295574,1.379998,0.110001,0.0,0.583199000754,0.596078045052,0.00290923163432,-0.000415481163487,-0.00108041869301,-0.0185353557955,-0.017704192267,-0.0119689425986,-0.0139639228551,1,0,0,374.950012,71.05938,31.787363,147.69278,23.82,817.140015,128.339996,77.711182,171.374969,53.64259
2017-01-17,120.010002,121.720001,119.580002,120.660004,119.630409,544000,123.5657307,119.624237998,118.948468832,0.264126371648,2.139999,0.650001,0.0,0.583199000754,0.596078045052,-0.00331506849567,-0.00397807717936,-0.0213823811302,-0.0205536286347,-0.0148350157358,-0.0168242089685,-0.0233715158493,-1,0,0,376.130005,71.354836,31.767527,152.095459,23.9,809.719971,127.870003,78.01107,171.444153,53.375713
2017-01-18,120.07,120.379997,118.18,120.260002,119.233826,984800,123.46850811,119.380755834,119.175477002,0.0112595921628,2.480004,0.0,1.400002,0.555094932472,0.621727772301,-0.000665213913374,-0.0181274062278,-0.017295897223,-0.0115582636759,-0.0135540731537,-0.0201231569974,-0.0180443509378,-1,0,0,376.730011,72.063957,31.836952,148.88002,23.92,807.47998,127.919998,78.590858,171.997787,53.672249
2017-01-19,120.129997,120.870003,119.790001,120.18,119.15451,810400,123.36980007,119.41990906,119.323847972,-0.00270509821486,1.080002,0.490006,0.0,0.555094932472,0.785446272804,-0.0174738161401,-0.0166417536357,-0.0109003007943,-0.0128974387961,-0.0194708953946,-0.0173907055637,-0.0236313338035,-1,-1,0,381.149994,71.394234,31.668348,147.999496,23.879999,809.039978,127.550003,79.360573,171.543015,54.225769
2017-01-20,119.800003,120.089996,116.690002,118.080002,117.072426,1508700,123.24058125,118.806740356,119.2584109,0.0518265192918,3.489998,0.0,3.099999,0.549003384708,0.785446272804,0.00084686038709,0.00669042255945,0.00465776629588,-0.00203259647152,8.45886630896e-05,-0.00626702653279,-0.00677507955631,1,0,0,383.269989,71.315453,31.717936,148.484268,23.9,808.330017,127.040001,79.05069,170.327026,54.769413
2017-01-23,117.769997,118.290001,117.519997,118.18,117.17157,593500,123.10820119,118.145433598,119.013832853,-0.0514700842746,0.770004,0.0,0.0,0.701567898715,1.00371674659,0.00583861767833,0.0038076813343,-0.00287702042398,-0.000761626732491,-0.00710786754842,-0.00761549068601,-0.00820782720587,1,0,0,385.350006,71.788193,31.767527,149.938644,23.68,817.880005,128.929993,78.360939,168.933105,54.976982
2017-01-24,118.220001,118.870003,117.459999,118.870003,117.85569,676000,122.9805856,117.248823294,118.98145314,0.339869623556,1.410004,0.580002,0.0,0.701567898715,1.00371674659,-0.00201914731482,-0.00866504621033,-0.00656193179981,-0.012871334426,-0.0133760109503,-0.0139649091189,-0.00689836018948,-1,0,0,389.660004,72.713989,32.65023,151.422699,23.540001,822.440002,129.369995,79.000702,168.419022,56.103806
2017-01-25,119.110001,119.669998,118.300003,118.629997,117.617722,1260300,122.85256803,117.464857551,118.896803402,-0.110497078115,1.369995,0.799995,0.0,0.701567898715,0.888702493411,-0.00665934509427,-0.00455197559429,-0.0108741436091,-0.0113798412113,-0.0119699308579,-0.00488908465682,0.0144989119922,-1,0,0,384.429993,73.364006,33.344494,152.451645,23.58,836.52002,131.479996,78.250984,169.61525,56.360802
2017-01-26,118.360001,119.32,117.629997,117.839996,116.834465,508900,122.70495153,117.592308765,118.673663874,-0.342804919999,1.690003,0.0,0.670006,0.701567898715,0.888702493411,0.0021214972825,-0.00424305447883,-0.0047521422724,-0.00534618787359,0.00178212824444,0.021300101815,0.0228275620554,1,0,0,384.209991,72.231384,33.364334,148.375443,23.42,839.150024,132.779999,76.77153,169.140701,55.807274
2017-01-27,118.260002,118.379997,117.019997,118.089996,117.082329,822100,122.54923353,117.277352255,118.379536865,0.0102426879137,1.36,0.0,0.61,0.701567898715,0.760373331248,-0.00635107796668,-0.00685908801831,-0.00745187602136,-0.000338650591756,0.0191380033105,0.0206622299083,0.0258278685249,-1,0,0,382.959991,72.654884,33.046955,147.336609,23.870001,835.77002,132.179993,77.411293,173.282959,55.352596
2017-01-30,118.139999,118.139999,116.790001,117.339996,116.33873,521800,122.37678526,116.81824061,118.103494598,-0.030403511601,1.349998,0.0,0.229996,0.701567898715,0.605528184609,-0.000511257085237,-0.00110783399475,0.00605085683848,0.0256519991236,0.0271859680779,0.032384623762,0.0396284968901,-1,0,0,386.369995,71.807892,33.037037,146.762787,23.85,830.380005,130.979996,77.781158,172.828232,54.996754
2017-01-31,117.540001,117.970001,116.510002,117.279999,116.279251,664000,122.20285215,116.704265964,117.730786697,-0.130000795633,1.459999,0.0,0.279999,0.701567898715,0.657241415968,-0.0005968820697,0.00656547056706,0.0261766392011,0.027711392809,0.0329127077023,0.0401602862062,0.0925136936082,-1,0,0,384.980011,71.916222,32.679989,148.167664,24.059999,823.47998,130.320007,77.25135,175.270065,54.492649
2017-02-01,117.690002,117.919998,116.309998,117.209999,116.209846,825400,122.03326787,116.296444149,117.379753425,-0.103560294571,1.61,0.0,0.200004,0.639486588877,0.714889808974,0.00716663026987,0.0267895114498,0.0283251816718,0.0335296029908,0.040781510028,0.0931661849031,0.113898197576,1,0,0,381.299988,78.446014,32.987446,148.256729,23.959999,832.349976,133.229996,77.021446,176.930939,55.64912
2017-02-02,116.639999,118.089996,116.379997,118.050003,117.042679,679300,121.9075089,116.400174817,117.049393202,0.525786886866,1.709999,0.169998,0.0,0.658965318864,0.684674279572,0.019483251917,0.02100799487,0.0261753834257,0.0333756885384,0.08538761318,0.105972104415,0.102244711948,1,1,0,383.079987,78.800568,32.72958,147.682892,25.1,839.950012,130.839996,76.691566,175.942322,54.996754
2017-02-03,118.43,120.459999,118.43,120.349998,119.323051,562600,121.78487698,117.045752818,117.176483352,2.25619788182,2.409996,2.370003,0.0,0.577491570052,0.45205106613,0.00149560372874,0.00656423879071,0.0136269395257,0.0646448689952,0.0848359718861,0.0811798132785,0.0828418475488,1,0,0,384.820007,77.855072,32.957691,147.485016,25.219999,810.200012,130.979996,78.570862,177.326385,55.451435
2017-02-06,120.18,120.739998,119.339996,120.529999,119.501511,1197800,121.68004773,118.201338629,117.31143198,0.115478631267,1.400002,0.279999,0.0,0.618048201361,0.884227073447,0.00506106571322,0.0121132192211,0.0630549600331,0.0832159101319,0.0795652115227,0.0812247637605,0.0790674855986,1,0,0,381.670013,78.308121,32.908108,148.177582,25.139999,807.640015,132.059998,78.151024,176.327866,55.214214
2017-02-07,120.550003,121.32,119.760002,121.139999,120.106316,700900,121.5769161,119.523814029,117.377268285,0.317278820764,1.559998,0.580002,0.0,0.646403726223,0.924794658159,0.00701664182257,0.0577018614075,0.0777612894229,0.0741289741998,0.075780169629,0.0736337546145,0.0725606137149,1,0,0,380.640015,77.94371,33.334579,150.786575,25.23,812.5,131.839996,78.670822,176.772751,55.174671
2017-02-08,121.139999,122.620003,120.410004,121.989998,120.949059,946000,121.45798674,119.957017141,117.541133623,0.595349247377,2.209999,1.300003,0.0,0.699837899238,1.00124167689,0.0503320575648,0.0702517164685,0.0666447103156,0.0682844006252,0.0661529412974,0.065087277777,0.0668088455322,1,1,1,383.970001,78.209633,33.513107,153.345993,25.24,819.710022,134.199997,79.050735,176.031296,55.293285
2017-02-09,121.989998,128.369995,121.989998,128.130005,127.036674,1803100,121.4210935,121.656493288,118.212557461,6.07919269509,6.379997,5.749992,0.0,0.800029703376,1.13765254924,0.0189651060921,0.0155309481733,0.0170920642963,0.0150627447945,0.0140481480175,0.0156872180076,0.00959951926953,1,1,0,385.799988,77.707344,32.789089,154.486801,25.34,821.359985,134.139999,78.600845,175.784134,55.629349
2017-02-10,128.0,132.690002,127.75,130.559998,129.445938,2566900,121.41481863,124.402319413,119.058408858,2.46251139391,4.940002,4.320007,0.0,1.08134719977,1.42693700696,-0.00337024094182,-0.00183818050745,-0.00382973006075,-0.00482544303553,-0.00321687962121,-0.00919127334842,-0.0114891283804,-1,0,0,386.450012,78.071747,33.473434,154.209045,25.200001,827.460022,134.190002,78.450882,176.001633,56.410221
2017-02-13,130.850006,131.309998,129.979996,130.119995,129.009674,896600,121.40121481,128.144406694,120.108775459,-0.0418804249641,1.330002,0.0,0.0,1.21431400348,1.61019994264,0.00153724130797,-0.000461042944733,-0.00146012306023,0.000153879933066,-0.00584071703026,-0.00814634257583,-0.00691668285279,1,0,0,386.690002,78.249016,33.225483,154.248718,25.299999,836.530029,134.050003,78.200943,176.515717,56.420109
2017-02-14,129.449997,130.839996,129.259995,130.320007,129.207993,708500,121.37703681,129.267584696,121.304437682,0.155425698512,1.580001,0.0,0.720001,1.21431400348,1.59033795154,-0.00199521712252,-0.00299276376811,-0.00138123807867,-0.00736663404407,-0.0096687207269,-0.00844094838622,-0.00721299803798,-1,0,0,382.640015,78.091446,32.83868,154.645523,25.18,836.390015,133.850006,79.190697,176.733215,56.202648
2017-02-15,129.259995,130.580002,128.320007,130.059998,128.950195,612600,121.34494132,129.059514432,122.637904518,0.0250109670545,2.259995,0.0,0.939988,1.21431400348,1.55829046929,-0.000999540946797,0.000615206514422,-0.00538215549034,-0.00768884451861,-0.00645861760814,-0.00522821233423,0.00576650543258,-1,0,0,380.76001,78.337669,33.165974,154.962982,25.41,842.700012,133.440002,78.940758,178.038162,56.726521
2017-02-16,130.100006,130.649994,128.779999,129.929993,128.821304,674900,121.32668524,129.056749181,123.974741301,-0.0028522707376,1.869995,0.069992,0.0,1.21245409418,1.47271547227,0.00161636308231,-0.00438699952921,-0.00669599649449,-0.00546453869152,-0.00423290234665,0.00677281608638,0.00908185962781,1,0,0,373.179993,78.948303,33.394085,157.244598,25.360001,844.140015,133.839996,77.651077,178.562134,56.341026
2017-02-17,129.630005,130.179993,129.190002,130.139999,129.029526,581400,121.31861945,128.925381462,125.081190683,0.0743192985872,0.989991,0.0,0.0,1.15411958643,0.992499135081,-0.00599367465707,-0.00829894546772,-0.00706947493553,-0.00583982614956,0.00514813175397,0.0074534490656,0.0264125979971,-1,0,0,374.279999,78.209633,33.245319,160.032181,25.389999,845.070007,133.529999,77.931007,178.838943,56.400337
2017-02-21,129.839996,130.479996,128.929993,129.360001,128.256165,1113700,121.28957038,128.779970139,126.24180356,-0.120594547907,1.550003,0.300003,0.0,1.12548146089,0.680529748245,-0.00231917116811,-0.00108228715555,0.000154776185613,0.011208989447,0.0135282073965,0.0326016764964,0.0305082566596,-1,0,0,371.339996,79.135422,33.751133,158.811996,25.280001,856.440002,133.720001,78.830788,179.946182,56.71664
2017-02-22,128.940002,129.740005,128.860001,129.059998,127.958717,1124000,121.24004561,128.592435563,127.415700168,-0.120001684212,0.880004,0.0,0.069992,1.11159852488,0.574271631912,0.00123975922641,0.00247969819829,0.0135596076663,0.0158842167822,0.0350020233479,0.0329037372264,0.032048852131,1,0,0,373.320007,78.603577,33.572609,158.921112,25.16,855.609985,136.119995,78.680824,179.876984,56.429085
2017-02-23,129.770004,130.029999,128.679993,129.220001,128.117355,765600,121.20288481,128.138926602,128.589060271,-0.0398305803237,1.350006,0.289994,0.0,1.08919829607,0.525564037996,0.00123840364953,0.0123045937063,0.0146263244351,0.0337204588715,0.0316247708985,0.0307709443424,0.0250271011293,1,0,0,370.850006,79.430893,33.830482,152.37381,24.48,852.190002,135.360001,78.190941,180.222992,56.587738
2017-02-24,129.220001,129.380005,127.940002,129.380005,128.276016,819600,121.154951,128.066570272,128.842969984,0.00839473918811,1.440003,0.0,0.739991,1.02938394004,0.421286242312,0.0110525025972,0.0133713616425,0.0324418790805,0.0303487832051,0.0294960127231,0.0237592739082,0.0184103238754,1,1,0,379.640015,79.036934,33.741219,157.581909,24.780001,845.23999,135.440002,78.95076,181.330231,56.914951
2017-02-27,129.580002,130.990005,129.190002,130.809998,129.693787,866800,121.12722655,128.459821686,128.786403571,1.21624268933,1.800003,1.61,0.0,0.693727124751,0.579184640564,0.00229351001987,0.0211555546605,0.0190853398398,0.0182418915719,0.012567864951,0.00727738792915,0.0106510730541,1,0,0,377.23999,79.888283,34.147861,156.540283,24.809999,848.640015,136.410004,79.880539,180.737061,57.718102
2017-02-28,131.029999,131.639999,130.360001,131.110001,129.991241,1300300,121.10939787,129.031136526,128.816773489,0.225692032805,1.279998,0.649994,0.0,0.527629385388,0.692877038381,0.0188188833431,0.016753405716,0.0159118874786,0.0102508445165,0.0049724734915,0.00833843874142,0.0139993586183,1,1,0,376.070007,79.898186,33.503185,157.542206,24.549999,845.039978,135.539993,79.670586,180.964462,57.341316
2017-03-01,132.25,133.380005,131.490005,133.179993,132.437531,892500,121.12809508,130.296388243,128.95705007,1.84121534775,2.270004,1.740006,0.0,0.568201371936,0.812912383094,-0.00202732562267,-0.00285329994562,-0.00840977622876,-0.0135906490132,-0.0102868574317,-0.0047305019602,0.000600615244028,-1,0,0,377.98999,81.026718,34.276794,158.335831,24.959999,853.080017,137.419998,79.430641,183.228348,58.223793
2017-03-02,132.720001,133.399994,132.039993,132.910004,132.169037,735400,121.14252547,131.148506282,129.14349115,0.00529667335197,1.360001,0.019989,0.0,0.735599139199,1.05240444459,-0.000827652243543,-0.00639541619721,-0.0115868136347,-0.00827631058551,-0.00270866768894,0.00263327938146,0.00353620644145,-1,0,0,372.730011,80.947517,34.048683,157.165253,25.0,848.909973,136.759995,78.250931,182.625305,58.005653
2017-03-03,133.089996,133.199997,131.809998,132.800003,132.059647,550600,121.17632949,132.284641994,129.368114415,-0.027906140516,1.389999,0.0,0.229995,0.737192006375,1.05468332232,-0.00557237594312,-0.0107680736115,-0.00745482834738,-0.00188257356163,0.00346379844556,0.00436747343418,0.00519581125338,-1,0,0,375.690002,80.937622,33.780891,157.492615,24.98,849.880005,137.169998,80.590363,182.58577,58.223793
2017-03-06,132.190002,132.589996,131.25,132.059998,131.323761,737400,121.19318359,131.977937871,129.540217007,0.0969270596532,1.550003,0.0,0.559998,0.737192006375,0.893144579452,-0.00522481228664,-0.00189300091702,0.00371047856298,0.00908680950738,0.00999554833036,0.0108285278245,0.0237014533874,-1,0,0,377.549988,80.32386,33.185806,156.540283,24.76,846.609985,137.419998,80.190453,182.388046,57.410725
2017-03-07,131.779999,132.020004,131.100006,131.369995,130.637619,560900,121.22750015,131.568628297,129.828459651,0.0278646387642,0.959992,0.0,0.149994,0.737192006375,0.690834485875,0.0033493108903,0.00898222126966,0.0143867900715,0.0153003018219,0.0161376563362,0.0290781937782,0.0279362179741,1,0,0,375.23999,79.591301,32.977531,155.955002,24.48,846.02002,137.300003,80.870285,181.844315,57.430553
2017-03-08,131.479996,132.339996,130.899994,131.809998,131.075165,715100,121.25254715,131.066661668,130.227920329,0.242954790316,1.440002,0.319992,0.0,0.737192006375,0.517512293637,0.00561410698968,0.0110006346359,0.0119110969649,0.0127456562805,0.0256429965204,0.0245048327805,0.0326985283597,1,0,0,363.429993,79.165627,33.542862,155.131622,24.52,850.5,137.720001,80.250443,182.687958,58.203964
2017-03-09,131.860001,132.559998,131.440002,132.550003,131.811035,386700,121.29523605,130.990666569,130.688972104,0.485451101105,1.119996,0.220002,0.0,0.737192006375,0.569323441927,0.00535645592951,0.00626183536151,0.00709173552882,0.0199170729522,0.0187852633127,0.0269332154171,0.0237646719032,1,0,0,376.01001,79.086433,33.433762,154.546326,24.690001,853.0,138.240005,79.650589,183.690445,58.87822
2017-03-10,133.160004,133.350006,132.380005,133.259995,132.517075,577600,121.33153809,131.569883276,131.217128735,0.435298157866,0.970001,0.790008,0.0,0.737192006375,0.517516345829,0.000900555645376,0.00172603417333,0.0144830392612,0.0133572598097,0.0214618003001,0.0183101385237,0.0138075942289,1,0,0,379.160004,79.690292,33.651962,156.302185,24.639999,852.460022,138.789993,79.12072,183.928635,59.562386
