Date,Open,High,Low,Close,Adj Close,Volume,100movingaverage,3dexpmv,10dexpmv,SwingIndex,TrueRange,PDM,NDM,Gapo10,Gapo5,Adj Close_1d_percentC,Adj Close_2d_percentC,Adj Close_3d_percentC,Adj Close_4d_percentC,Adj Close_5d_percentC,Adj Close_6d_percentC,Adj Close_7d_percentC,Adj Close_classHigh,Adj Close_classMedium,Adj Close_classLow,LH,PFE,WAT,MCO,EBAY,ZBH,CSCO,MRK,MDT,ABBV
2016-06-17,152.610001,152.759995,149.550003,149.619995,143.733231,4681500,145.40285202,145.633483147,149.738995592,-0.366354585905,3.209992,0.0,1.149994,1.0021661914,1.072631277,0.00688429525389,-0.00133667071048,0.00126988726775,0.0177118122392,-0.0211867706501,-0.0336852512555,-0.00802010775087,1,0,0,125.699997,32.330856,134.020004,94.805374,23.790001,115.065483,27.471357,53.87743,81.464027,56.869167
2016-06-20,151.789993,152.690002,150.369995,150.649994,144.722733,3250500,145.42395188,145.221567411,148.722940536,-0.302141432554,3.070007,0.0,0.0,1.04921790634,1.16967085235,-0.008164757364,-0.00557602101116,0.0107534868071,-0.0278791376888,-0.0402921633604,-0.0148024982364,-0.00365078097302,-1,0,0,127.510002,32.595406,136.460007,96.727173,24.57,116.221268,27.329018,54.118423,81.783539,56.96394
2016-06-21,151.139999,151.470001,148.5,149.419998,143.541107,2622200,145.45332856,144.001404684,147.738121111,-0.483553728941,2.970001,0.0,1.869995,1.00389099407,0.938664180254,0.00261004675128,0.0190739785781,-0.0198766685003,-0.0323918778194,-0.00669238255213,0.00455113530649,0.018270759191,1,0,0,128.229996,32.8316,136.100006,96.550682,24.700001,117.149849,27.30055,54.224464,81.899712,56.84074
2016-06-22,149.080002,152.179993,149.0,149.809998,143.915756,4470100,145.44493867,144.209383395,146.808957813,0.217453219349,3.179993,0.709992,0.0,1.02036111689,1.06819226858,0.0164210720611,-0.0224281766619,-0.0349108057355,-0.0092782127344,0.00193603541227,0.0156199436565,0.0298380046727,1,1,0,129.759995,32.567062,137.229996,96.344772,24.34,117.427002,27.253105,54.986023,81.580208,57.229275
2016-06-23,151.210007,152.399994,150.630005,152.270004,146.279007,3000400,145.45999223,144.166333353,146.112215197,2.31867398605,2.589996,0.220001,0.0,1.02036111689,0.920571813203,-0.0382216089285,-0.0505025714319,-0.0252840928842,-0.0142510196285,-0.000788185552832,0.0132001716419,0.0131345573053,-1,-1,-1,131.179993,32.680435,138.399994,99.71772,24.85,119.693787,27.727564,55.602974,83.042183,58.101128
2016-06-24,147.199997,149.300003,146.029999,146.449997,140.687988,4919200,145.44415666,144.040327233,145.34774494,3.32147340977,6.240005,0.0,4.600006,0.893207141814,0.900480829596,-0.0127690147932,0.0134516601375,0.0249231938693,0.0389210484693,0.0534653107698,0.053397088883,0.06555136747,-1,-1,0,129.619995,32.094662,135.529999,91.834435,23.129999,115.506683,26.332647,53.867786,80.612022,56.72702
2016-06-27,146.160004,147.070007,143.820007,144.580002,138.891541,4176700,145.40485948,143.185008796,144.675937926,-0.384321305025,3.25,0.0,2.209992,1.00389099407,1.17812555573,0.026559817635,0.0381797261505,0.0523586314015,0.0670910116837,0.0670219074033,0.079333391513,0.0830683417934,1,1,1,125.529999,31.934048,132.5,86.167099,22.719999,114.170364,25.915123,53.318314,79.760002,55.60878
2016-06-28,145.889999,148.419998,145.600006,148.419998,142.580475,4348000,145.40984453,140.488742097,144.153073449,4.10821170133,3.839996,1.349991,0.0,1.01114714913,1.33551743857,0.0113192707487,0.025131330219,0.0394825448576,0.0394152284876,0.0514081819408,0.0550464991788,0.0854333105567,1,1,0,126.470001,32.538715,133.990005,87.363312,22.99,116.130295,26.370605,53.57859,81.464027,56.850216
2016-06-29,149.110001,150.75,148.630005,150.100006,144.194382,3771100,145.47712557,141.012811426,143.845284438,1.52616121404,2.330002,2.330002,0.0,1.01114714913,1.33551743857,0.0136574669046,0.0278480544408,0.0277814915147,0.0396402128898,0.0432378079751,0.0732845125686,0.0671550435301,1,1,0,129.380005,33.077244,134.649994,89.794983,23.309999,117.941734,26.816599,54.995659,82.732361,58.574959
2016-06-30,150.830002,152.429993,149.830002,152.149994,146.163712,3480700,145.58343447,143.743902649,143.54758213,1.61332652973,2.599991,1.679993,0.0,0.958085226733,1.33551743857,0.0139993913127,0.013933725219,0.0256326686613,0.0291817917159,0.0588236634275,0.052776779506,0.0644759281976,1,1,0,130.270004,33.266205,140.649994,91.883469,23.41,119.159264,27.224638,55.535492,84.010384,58.669727
2016-07-01,152.429993,154.949997,152.25,154.279999,148.209915,2758100,145.70868898,145.547541133,143.783941974,2.05152231809,2.800003,2.520004,0.0,0.95133693585,1.33768608021,-6.47595000646e-05,0.011472666994,0.0149727904506,0.0442054230987,0.0382420231467,0.0497796520563,0.0404459580184,-1,0,0,131.289993,33.606331,142.070007,92.246239,23.780001,119.456223,27.329018,55.853607,84.2621,59.427853
2016-07-05,154.289993,154.940002,153.380005,154.270004,148.200317,2349100,145.81820939,147.171764969,143.874173648,0.0962701159106,1.559997,0.0,0.0,1.04649477413,1.4971955415,0.0115381737004,0.015038523838,0.0442730496993,0.0383092635355,0.0498476396646,0.0405133411422,0.0549037287147,1,1,0,130.729996,33.83308,141.520004,90.77549,23.76,118.733627,27.127932,55.911449,84.281471,58.679203
2016-07-06,153.440002,156.820007,152.949997,156.050003,149.910278,3834000,145.96725693,148.523784499,144.28063504,1.35471997732,3.87001,1.880005,0.0,1.04649477413,1.3889168159,0.00346042317392,0.0323614835802,0.0264657237178,0.037872486635,0.0286446603748,0.0428709030878,0.0463312195312,1,0,0,131.970001,33.880322,142.649994,91.157883,23.83,120.545059,27.501381,57.029675,85.089058,60.05331
2016-07-07,155.860001,156.759995,155.25,156.589996,150.429031,2411600,146.09037948,149.140872274,144.699145689,0.340904324167,1.509995,0.0,0.0,1.11394335231,1.30661402084,0.0288013953902,0.0229259669964,0.0342933938064,0.0250973896122,0.0392745732704,0.0427229568473,0.0404878364204,1,1,1,131.970001,33.795292,142.470001,92.393326,23.93,120.782623,27.520531,56.663357,85.127991,60.110168
2016-07-08,157.619995,161.110001,156.199997,161.100006,154.761597,3741500,146.23363662,150.973552606,145.002685634,3.80624851864,4.910004,4.350006,0.0,1.11394335231,1.20817414361,-0.00571094520303,0.00533824938496,-0.00360031177502,0.0101799802441,0.0135318259865,0.0113592779739,0.00862798669621,-1,0,0,135.300003,34.125965,146.529999,94.844604,24.610001,123.623528,28.018467,57.212837,85.974495,60.801971
2016-07-11,161.360001,162.320007,160.0,160.179993,153.877762,2464700,146.33064376,152.40255785,146.270419066,-0.163179861757,2.320007,1.210006,0.0,1.23779484256,1.35547128636,0.011112658371,0.00212275637333,0.0159821989093,0.0193532968071,0.0171682702274,0.0144212911025,0.0191660832707,1,1,0,135.550003,34.154312,145.779999,95.942757,24.860001,123.8116,28.181255,57.203197,86.120453,60.982018
2016-07-12,160.619995,162.279999,160.509995,161.960007,155.587753,2407200,146.46164321,154.644018986,148.100473703,1.83965140312,2.100006,0.0,0.0,1.2671717284,1.39024571635,-0.00889109826016,0.00481602173405,0.00815006949808,0.00598905750635,0.00327226912262,0.00796491353661,0.0137688086542,-1,0,0,136.25,34.239346,147.610001,98.217545,25.129999,124.187744,28.353617,57.453835,86.519379,62.071827
2016-07-13,162.639999,162.660004,160.309998,160.520004,154.204407,2691800,146.57098342,154.463925912,149.419548522,-0.3762847114,2.350006,0.380005,0.0,1.22323629908,1.39024571635,0.0138300846356,0.0171940416722,0.0150136435465,0.0122724832371,0.0170072247027,0.0228631857454,0.0320831103096,1,1,0,135.899994,34.305481,147.919998,99.737328,25.120001,124.296638,28.487677,57.405636,86.353966,61.918869
2016-07-14,162.0,162.990005,160.740005,162.740005,156.337067,2444800,146.71653839,155.302409775,150.733892206,1.85362802431,2.470001,0.330001,0.0,1.14705764007,1.24442885534,0.00331806787702,0.00116741348359,-0.00153635349958,0.00313379935675,0.00890987676007,0.0180040284368,0.0234730513398,1,0,0,136.320007,34.881798,149.270004,101.00219,26.08,125.009331,28.497252,57.502033,86.431808,60.819492
2016-07-15,163.449997,164.570007,161.559998,163.279999,156.855804,3179700,146.87968765,155.353569538,151.887604619,0.244379897789,3.010009,1.580002,0.0,1.11925598828,1.19013731749,-0.00214354197566,-0.00483836734534,-0.000183659126825,0.00557331624146,0.0146373926973,0.0200883290235,0.0268862859547,-1,0,0,136.190002,34.740086,148.830002,101.32576,26.34,124.148148,28.554705,57.482754,85.974495,60.5327
2016-07-18,163.820007,164.0,162.789993,162.929993,156.519577,1815600,147.04090591,156.530426815,152.799034034,-0.344328887259,1.210007,0.0,0.0,1.09061095459,0.944127589449,-0.00270061424968,0.00196409296455,0.00773343516,0.016816982581,0.0222796283177,0.0290921882571,0.0475663692855,-1,0,0,136.419998,34.61726,148.929993,101.933662,26.49,123.554237,28.640888,56.894718,85.809097,60.762135
2016-07-19,163.199997,164.710007,161.940002,162.490005,156.096878,2249500,147.20133316,156.611110531,153.794877575,-0.47396556844,2.770005,0.0,0.849991,1.0652065018,0.900482871541,0.00467733890232,0.0104623040571,0.0195704490643,0.0250478872486,0.0318788951051,0.0504031028731,0.0540956879355,1,0,0,136.800003,34.61726,148.789993,101.570877,26.5,123.257278,28.650463,56.54768,85.993958,60.5327
2016-07-20,162.449997,163.649994,161.820007,163.25,156.826996,2161400,147.36094925,156.447005059,154.650289671,0.459786198281,1.829987,0.0,0.119995,1.07040769104,0.920573931389,0.00575803288357,0.0148237743456,0.0202757119699,0.0270749176373,0.0455128847842,0.0491882787833,0.0537825451939,1,0,0,138.119995,34.655048,150.580002,102.198418,26.99,125.207306,29.330336,56.673,86.353966,60.618736
2016-07-21,163.389999,164.259995,162.710007,164.190002,157.730011,1971800,147.58036804,156.625458667,155.567426601,0.592535844389,1.549988,0.610001,0.0,0.975891457761,0.856675854238,0.00901383947789,0.0144345643899,0.0211948441441,0.0395272526799,0.0431816047994,0.0477495687235,0.0607223948016,1,0,0,137.880005,34.683395,149.460007,102.276848,29.93,124.019478,29.282459,56.673,85.565842,61.07761
2016-07-22,164.779999,166.330002,164.0,165.669998,159.151764,2500400,147.75569244,157.537557922,155.915314506,1.19828380292,2.330002,2.070007,0.0,0.929930070419,0.712923003187,0.00537229986342,0.0120721879024,0.0302408272396,0.0338625338768,0.0383896907357,0.051246626459,0.0511861244592,1,0,0,138.820007,34.711742,149.399994,103.237747,30.49,123.21769,29.406942,56.701916,84.748512,61.001129
2016-07-25,165.699997,166.949997,164.070007,166.559998,160.006775,2704900,147.94815613,158.590982817,156.508235214,0.424261144349,2.87999,0.619995,0.0,0.801403847235,0.935914354465,0.00666408656758,0.0247356401002,0.0283379938131,0.0328409593906,0.0456291928889,0.0455690141871,0.0412462909774,1,0,0,137.839996,34.749531,148.440002,103.639748,30.68,122.099144,29.483549,56.451283,84.573372,61.488682
2016-07-26,165.889999,168.050003,165.770004,167.669998,161.073074,2883600,148.16703018,159.772405494,156.932756171,0.881860172236,2.279999,1.100006,0.0,0.822168013962,1.01594705657,0.0179519203812,0.0215304266187,0.0260035826969,0.0387071584665,0.0386473781459,0.0343532712364,0.0298206204223,1,1,0,138.0,34.796776,155.089996,104.120209,31.4,122.366402,29.569729,56.258484,85.86747,61.612957
2016-07-27,167.449997,171.089996,167.440002,170.679993,163.964645,4126200,148.41348358,161.07178274,157.816276889,2.82285576382,3.649994,3.039993,0.0,0.888741241235,1.13665502509,0.00351539809085,0.0079096685752,0.0203892125647,0.0203304864899,0.0161121075827,0.0116593915719,0.0174597273699,1,0,0,137.600006,34.815662,157.399994,103.07106,31.309999,121.435944,29.454821,56.489838,85.118248,62.043152
2016-07-28,168.929993,171.800003,166.509995,171.279999,164.541046,5192500,148.65300796,162.60751817,158.463248116,0.316242335879,5.290008,0.0,0.930007,1.01493997215,1.32086275924,0.00437887698854,0.0168147040952,0.0167561837427,0.0125525821685,0.008115464393,0.0138954811312,0.00618869895843,1,0,0,138.509995,34.645607,157.059998,104.110397,31.17,126.177368,29.225006,56.325962,85.059875,61.871075
2016-07-29,171.570007,172.259995,170.529999,172.029999,165.261551,3121600,148.92531448,164.38335737,159.136925574,0.441896565875,1.729996,0.459992,0.0,1.0103001687,1.27629907463,0.0123816095614,0.0123233443452,0.00813806957433,0.00372029668292,0.00947511378494,0.00180193153337,0.000290660469476,1,1,0,139.559998,34.853458,158.929993,103.94371,31.16,129.81015,29.234581,56.54768,85.264206,63.314613
2016-08-01,172.910004,174.979996,172.279999,174.160004,167.307755,3571900,149.25368134,165.277885694,160.066684457,1.9198445893,2.949997,2.720001,0.0,1.01869999948,1.30661295873,-5.75526221126e-05,-0.00419164072819,-0.00855538346086,-0.00287094880928,-0.0104502866589,-0.0119430746052,-0.0168238405924,-1,0,0,139.630005,35.250267,159.580002,103.218132,31.25,129.730942,29.426094,56.54768,85.682602,63.993355
2016-08-02,175.050003,176.5,173.169998,174.149994,167.298126,6589000,149.58071106,166.269598687,161.179205302,-0.0631769664445,3.330002,1.520004,0.0,1.11925552627,1.37954310911,-0.00413432604738,-0.00849831993934,-0.00281355811481,-0.0103933322003,-0.0118862060655,-0.0167672529697,-0.00987664380652,-1,0,0,139.380005,34.381058,157.210007,102.159187,30.790001,129.265732,29.320761,56.229565,85.273933,63.840385
2016-08-03,173.740005,174.389999,172.279999,173.429993,166.606461,3911800,149.86703934,167.174129302,162.2546694,-0.0933715420602,2.11,0.0,0.889999,1.16672584849,1.43005522324,-0.00438211096747,0.00132625108699,-0.00628499035221,-0.0077840618678,-0.0126853723878,-0.00576615693193,-0.00236401396222,-1,0,0,140.130005,33.618942,157.199997,102.551392,30.950001,129.107346,29.416517,55.574055,84.330116,63.639629
2016-08-04,173.300003,173.669998,172.039993,172.669998,165.876373,2113800,150.1455899,166.820743045,163.25621604,-0.11877854049,1.630005,0.0,0.240006,1.13956404572,1.43005522324,0.00573348682998,-0.00191125471498,-0.00341692424153,-0.00833980738173,-0.00139013770213,0.00202697945415,0.0169389343954,1,0,0,140.089996,33.485573,157.449997,101.884651,31.059999,129.582489,29.493122,55.75721,84.417694,63.190331
2016-08-05,173.350006,174.520004,172.509995,173.660004,166.827423,2228300,150.44710739,166.423351433,164.181234267,0.657446772723,2.010009,0.850006,0.0,1.09691001301,1.11016838929,-0.00760116039196,-0.00909824639562,-0.0139930651569,-0.00708301416368,-0.00368537731354,0.0111415675347,-0.00287454539174,-1,0,0,140.759995,33.761841,157.25,103.002419,31.389999,130.06752,29.722942,61.560432,84.738777,63.610954
2016-08-08,173.309998,174.160004,171.830002,172.339996,165.559341,2706500,150.72859558,166.109461064,164.992037699,-0.239184274652,2.330002,0.0,0.679993,1.09447088407,0.928989135888,-0.00150855275511,-0.00644086279614,0.000522114907428,0.00394577555126,0.0188862856128,0.00476281794333,0.0173106330497,-1,0,0,139.350006,33.27599,157.389999,102.463158,31.15,130.32489,29.694212,60.596439,84.612305,63.419758
2016-08-09,172.660004,173.300003,171.679993,172.080002,165.309586,2094200,151.00615433,166.155064386,165.696916707,-0.368201321524,1.62001,0.0,0.150009,1.03059956007,0.957575704852,-0.0049397619325,0.00203373566007,0.0054625688797,0.0204256515409,0.0062808456855,0.0188476184315,0.0214193991146,-1,0,0,139.970001,33.418892,158.270004,102.208214,31.110001,131.740356,29.627184,60.239769,85.371231,63.821278
2016-08-10,171.889999,172.199997,170.710007,171.229996,164.492996,2476600,151.26237701,165.283931921,165.930962465,-0.0788082162029,1.48999,0.0,0.969986,0.999565705591,0.648554329024,0.00700811601729,0.0104539709399,0.0254913345976,0.0112763099044,0.0239054676833,0.0264900154168,0.0198523893382,1,0,0,140.149994,33.466522,158.509995,101.68853,31.120001,127.612656,29.541002,60.384361,84.93338,63.505806
2016-08-11,172.240005,172.779999,171.050003,172.429993,165.645782,2113900,151.51581206,165.121374202,166.158015947,0.746110156978,1.729996,0.580002,0.0,0.999565705591,0.831115255458,0.00342187403239,0.0183545875017,0.00423849005705,0.0167797571809,0.0193463181574,0.0127548856028,0.0170130863942,1,0,0,140.979996,33.485573,159.300003,102.472946,31.200001,128.186783,29.636761,61.338715,85.429626,64.002899
2016-08-12,171.240005,173.149994,170.679993,173.020004,166.212601,1863200,151.74046233,165.167530322,166.318216163,0.291243376693,2.470001,0.0,0.37001,0.775974403876,0.831115255458,0.014881789859,0.00081383119683,0.0133123300321,0.0158701385101,0.00930118409013,0.013544863545,0.0138355153951,1,1,0,140.050003,33.323624,158.25,101.44342,30.889999,128.028397,29.560154,61.06879,85.176636,64.232353
2016-08-15,171.479996,174.720001,171.479996,174.580002,168.686142,2784300,152.00759932,166.38639766,166.28142014,1.09334831658,3.240005,1.570007,0.0,0.764923506997,0.77482669264,-0.0138616721698,-0.00154644594338,0.000973855931805,-0.00549877416723,-0.00131732220184,-0.00103093234535,-0.0214227674968,-1,-1,0,139.770004,33.447472,159.139999,103.022034,31.049999,128.592621,29.866577,61.039879,85.536644,64.423546
2016-08-16,174.539993,174.910004,172.070007,172.160004,166.34787,2622800,152.24677229,166.997666442,166.107135116,-0.172531689844,2.839997,0.190003,0.0,0.764923506997,0.867536834681,0.0124883354383,0.0150440639847,0.00848045123752,0.012720679862,0.013011095363,-0.0076673780073,-0.0112105613375,1,1,0,138.889999,33.142624,158.229996,102.08075,30.83,126.998955,29.799545,60.769958,84.913925,63.802147
2016-08-17,172.009995,174.5,171.679993,174.309998,168.425278,2580900,152.51502272,167.91922931,166.153348726,1.89652654631,2.820007,0.0,0.390014,0.626341496745,0.896092096741,0.00252420542242,-0.00395844975242,0.000229478617812,0.000516312046699,-0.019907106818,-0.0234065874601,-0.0134243625829,1,0,0,138.240005,33.476048,158.490005,102.119965,30.610001,126.484215,29.416517,61.010956,84.777702,63.888195
2016-08-18,174.429993,176.639999,173.570007,174.75,168.850418,3422400,152.77683546,167.452325251,166.357416321,0.500735470143,3.069992,2.139999,0.0,0.626341496745,0.896092096741,-0.00646633282246,-0.00228894902706,-0.00200283780168,-0.0223748335642,-0.0258655030395,-0.0159084119057,-0.0185408483857,-1,0,0,138.710007,33.523678,159.100006,102.562767,30.52,126.721794,29.186703,61.338715,84.729057,63.830826
2016-08-19,174.100006,174.960007,172.259995,173.619995,167.758575,2696400,153.02782514,168.431656674,166.355882516,-0.0649663135806,2.700012,0.0,1.310012,0.775246696949,1.10912727605,0.00420457195705,0.004492545314,-0.0160120399211,-0.0195254281339,-0.00950353208472,-0.0121531015628,-0.0164727376827,1,0,0,138.050003,33.323624,160.259995,102.907173,30.629999,126.484215,29.225006,61.078434,84.69014,64.146301
2016-08-22,173.740005,175.179993,173.220001,174.350006,168.463928,2603700,153.28157392,168.442996067,166.617003251,0.517181217221,1.959992,0.219986,0.0,0.775246696949,1.01957158348,0.00028676762185,-0.0201319655802,-0.0236306433505,-0.013650708655,-0.0162891844716,-0.0205907344153,-0.0246056057769,1,0,0,138.429993,33.19025,160.779999,102.828438,30.620001,126.959351,29.330336,61.261597,84.96257,64.060272
2016-08-23,174.440002,175.990005,173.660004,174.399994,168.512238,2375700,153.49543547,168.115681836,166.955351486,0.0803689390598,2.330001,0.810012,0.0,0.775246696949,0.995010082738,-0.0204128794491,-0.0239105541996,-0.0139334806057,-0.0165712000098,-0.0208715167619,-0.0248852371185,-0.0244838241363,-1,-1,-1,138.070007,33.428413,161.820007,103.940376,30.67,128.454056,29.665485,61.290516,85.429626,63.25724
2016-08-24,174.0,174.869995,170.279999,170.839996,165.072418,3055000,153.67012724,167.846849863,167.278141352,-0.352330314552,4.589996,0.0,3.380005,0.775246696949,0.995010082738,-0.00357056016469,0.00661441816403,0.00392173330859,-0.000468194510848,-0.00456555376804,-0.00415577604249,-0.00626306328172,-1,0,0,136.320007,33.1712,157.990005,103.87149,31.25,126.504021,29.74209,60.471127,84.310677,62.19611
2016-08-25,169.919998,171.460007,168.759995,170.229996,164.483017,2623800,153.85524473,166.70479999,167.402916289,-0.269427745014,2.700012,0.0,1.520004,0.803457115648,1.14948726078,0.0102214747192,0.00751914101867,0.00311348253054,-0.000998559018406,-0.000587312913892,-0.00270215131086,0.00358335474841,1,1,0,135.419998,33.123569,158.110001,104.009247,31.34,126.860367,29.962334,60.075886,83.084679,61.871075
2016-08-26,170.800003,172.990005,169.770004,171.970001,166.164276,2925300,153.99313627,165.094795486,167.540014058,1.34059747831,3.220001,1.529998,0.0,0.896526437944,1.22914988147,-0.00267499134411,-0.00703607314487,-0.0111065088383,-0.0106994237438,-0.0127928640931,-0.00657095511914,-0.00779201180403,-1,0,0,136.039993,33.1712,158.210007,104.520935,31.309999,128.196671,30.019785,60.586803,84.262009,61.765915
2016-08-29,172.369995,172.5,171.119995,171.509995,165.719788,2496100,154.14834257,165.229932625,167.234248055,-0.126228996691,1.380005,0.0,0.0,0.896526437944,1.22914988147,-0.00437277894659,-0.00845413222469,-0.00804595526033,-0.0101450105645,-0.00390641339705,-0.00513074515881,-0.00314835063632,-1,0,0,137.740005,33.447472,158.899994,105.445908,31.4,129.265732,30.240028,60.741039,85.098793,61.670322
2016-08-30,171.160004,171.940002,170.119995,170.759995,164.995132,1803100,154.30508268,165.809891852,167.260399935,-0.208082203601,1.820007,0.0,1.0,0.896526437944,1.22914988147,-0.0040992785169,-0.00368930884579,-0.00579758316748,0.000468413819627,-0.000761295187788,0.00122980597997,-0.0246545819303,-1,0,0,137.630005,33.228363,157.520004,106.508621,31.77,128.553009,30.201725,60.451843,84.505257,61.335728
2016-08-31,170.729996,171.389999,169.820007,170.059998,164.318771,2936400,154.45572736,165.236133954,166.88667609,-0.324289534442,1.569992,0.0,0.299988,0.896526437944,1.12457073317,0.000411657168492,-0.00170529513028,0.00458649365142,0.00335172297509,0.00535101981745,-0.020639912162,0.0116428998851,1,0,0,136.929993,33.152145,157.309998,106.951431,32.16,128.29567,30.105968,60.528965,84.680405,61.278362
2016-09-01,170.550003,170.559998,168.619995,170.130005,164.386414,1876100,154.58595655,164.673938079,166.398453118,-0.0578262139774,1.940003,0.0,1.200012,0.896526437944,0.896091949854,-0.00211608119878,0.00417311858874,0.00293885600546,0.0049373301616,-0.021042906867,0.0112266211975,-0.00487866959614,-1,0,0,136.130005,33.037827,156.100006,106.813675,32.130001,127.048454,30.240028,60.635002,84.631752,61.211445
2016-09-02,170.550003,171.050003,168.910004,169.770004,164.038559,2083800,154.69877378,164.287340508,166.02407392,-0.257689920808,2.139999,0.490005,0.0,0.867468077132,0.916323199572,0.00630253646644,0.00506565654481,0.00706836860229,-0.0189669612984,0.0133709965106,-0.00276844665528,0.00217935345311,1,0,0,137.710007,33.123569,156.190002,107.679581,32.279999,128.087784,30.47942,60.71212,84.96257,61.297489
2016-09-06,169.850006,171.770004,169.389999,170.839996,165.072418,1919700,154.82135694,164.407373195,165.541751038,0.835993262106,2.380005,0.720001,0.0,0.867468077132,0.842428547146,-0.00122913326441,0.000761035680715,-0.0251112333013,0.00702418983164,-0.0090141709804,-0.0040973592572,0.0105362423418,-1,0,0,138.369995,33.123569,156.690002,108.329033,32.41,128.622314,30.517723,60.962757,84.81662,61.765915
2016-09-07,169.779999,171.440002,169.199997,170.630005,164.869522,2013000,154.94181547,164.510984351,164.982581244,0.0743740559208,2.240005,0.0,0.190002,0.867468077132,0.745581349917,0.00199261813836,-0.0239114904452,0.00826348001421,-0.00779461834068,-0.00287175576332,0.0117798546174,0.0136553922926,1,0,0,140.460007,33.19025,159.229996,108.388069,32.509998,128.652008,30.441116,60.606079,83.824165,62.110065
2016-09-08,170.070007,171.360001,169.729996,170.970001,165.198044,2607900,155.0505757,165.033496288,164.979268753,0.264790372977,1.630005,0.0,0.0,0.795880017344,0.712923003187,-0.0258525942353,0.00625839129185,-0.00976777303731,-0.00485470033774,0.00976777303731,0.0116395809142,0.00239802476112,-1,-1,-1,139.119995,33.075935,159.490005,108.181435,32.700001,128.681732,30.134695,60.962757,83.931198,61.24012
2016-09-09,169.690002,169.759995,166.529999,166.550003,160.927246,3131400,155.1128102,164.235903064,164.832521114,1.3460095484,4.440002,0.0,3.199997,0.640482430778,0.712923003187,0.032963168959,0.0165116912521,0.021555150456,0.0365656850923,0.0384871682947,0.0290003533647,0.0410088543987,1,1,1,135.020004,32.485291,151.130005,104.914543,31.889999,124.019478,29.541002,60.239769,82.578728,60.570942
2016-09-12,166.080002,172.580002,165.929993,172.039993,166.231918,4451500,155.22179289,164.078707679,164.679915536,5.26744908231,6.650009,2.820007,0.0,0.810232921364,1.02913100265,-0.0159264901221,-0.0110439741181,0.00348755526,0.00534772148872,-0.00383635710682,0.00778893738085,0.0105207593165,-1,-1,0,136.970001,33.009251,153.440002,106.872711,32.490002,125.266701,30.105968,60.914558,83.87281,61.259247
2016-09-13,171.240005,171.5,167.809998,169.300003,163.584427,3162600,155.28912596,163.051915271,164.434561199,0.154283252626,4.229995,0.0,0.0,0.82282223307,1.17719248031,0.00496153585573,0.0197282471149,0.0216185187359,0.0122858027311,0.0240992438724,0.0268752782928,0.0373301304531,1,0,0,133.339996,32.428131,153.070007,105.60334,31.91,122.267418,29.74209,60.021187,82.54953,60.551823
2016-09-14,169.649994,171.770004,169.5,170.139999,164.396057,2799000,155.37564604,165.0765552,164.334133881,0.524135839997,2.470001,0.270004,0.0,0.82282223307,1.17719248031,0.0146938074068,0.0165747466802,0.00728810667278,0.0190432243761,0.0218055534021,0.0322087895332,0.0273891605563,1,1,0,132.990005,32.33287,152.889999,105.60334,31.799999,122.158539,29.684637,59.574497,82.393845,60.551823
2016-09-15,170.039993,173.389999,169.470001,172.639999,166.811661,2923900,155.48374525,164.435066651,164.479708043,2.10235269885,3.919998,1.619995,0.0,0.82282223307,1.17719248031,0.00185370134286,-0.00729845858918,0.00428643294907,0.00700876061656,0.0172613472148,0.0125115114105,0.00515524511203,1,0,0,134.679993,32.523399,155.160004,106.961273,31.98,123.623528,29.981482,60.574688,83.347389,60.561382
2016-09-16,172.589996,173.389999,171.050003,172.960007,167.12088,4028300,155.60075819,165.645819777,164.648372656,0.193146482564,2.339996,0.0,0.0,0.872739176771,1.24860748152,-0.00913522595142,0.00242823039228,0.00514552101449,0.015379137544,0.0106380902255,0.00329543501686,-0.00768979914419,-1,0,0,135.380005,32.33287,153.889999,106.744789,31.77,123.039513,29.531427,60.477581,83.687943,60.484898
2016-09-19,173.25,173.5,171.179993,171.380005,165.594193,2225000,155.72016051,166.679808634,164.80975315,-0.361485596075,2.320007,0.110001,0.0,0.872739176771,1.24860748152,0.0116700650246,0.0144124075655,0.0247403723873,0.019955615231,0.0125452647968,0.00145875284407,-0.00974431512825,1,1,0,135.009995,32.056602,154.679993,106.744789,31.57,123.702713,29.703787,59.55508,83.668472,60.140751
2016-09-20,172.940002,174.259995,172.460007,173.380005,167.526688,2607700,155.863087,166.727499692,164.920426479,1.79696187825,2.87999,0.759995,0.0,0.879096281093,1.08032163664,0.0027107083977,0.0129195355429,0.00818997269259,0.00086510395287,-0.0100935201441,-0.021167355735,-0.0457377453794,1,0,0,134.669998,32.209026,155.089996,106.223267,31.360001,123.524544,29.780396,60.147419,84.028488,60.494457
2016-09-21,174.240005,174.25,171.610001,173.850006,167.980804,2516400,156.03212356,166.632529761,165.105841057,0.0812000152579,2.639999,0.0,0.850006,0.920645105679,0.973339292376,0.0101812288028,0.00546445175962,-0.00184061507409,-0.0127696138423,-0.023813512644,-0.0483174791805,-0.0404946388993,1,1,0,136.720001,32.656769,156.720001,107.709114,31.969999,126.142807,30.029364,60.885426,84.78743,61.278362
