Date,Open,High,Low,Close,Adj Close,Volume,100movingaverage,3dexpmv,10dexpmv,SwingIndex,TrueRange,PDM,NDM,Gapo10,Gapo5,Adj Close_1d_percentC,Adj Close_2d_percentC,Adj Close_3d_percentC,Adj Close_4d_percentC,Adj Close_5d_percentC,Adj Close_6d_percentC,Adj Close_7d_percentC,Adj Close_classHigh,Adj Close_classMedium,Adj Close_classLow,CFG,PRU,PNC,RF,MTB,SCHW,HBAN,RJF,USB,KEY
2016-07-07,12.87,13.11,12.84,13.01,12.755305,100310900,13.40671359,12.5760540811,12.7951740716,0.143192488263,0.27,0.19,0.0,0.301029995664,-0.0450907066835,0.0122982555102,0.0153727409889,0.0407377949802,0.0330514244857,0.0491928652431,0.0499615650116,0.0845503106355,1,1,0,18.892908,66.492592,76.865372,8.028071,111.381607,24.954466,8.316467,48.216385,38.136982,10.64482
2016-07-08,13.28,13.32,13.11,13.17,12.912173,92698900,13.41659324,12.7100481976,12.6319925088,0.0980790960452,0.31,0.21,0.0,0.301029995664,-0.0450907066835,0.00303713402849,0.0280940318876,0.0205010419238,0.0364463828048,0.0372057437582,0.0713742760417,0.0827637609874,1,0,0,19.311239,68.370636,77.958054,8.212958,113.078682,25.418776,8.452168,49.300121,38.973019,10.790773
2016-07-11,13.29,13.4,13.2,13.21,12.951389,67267300,13.42384749,12.8400293051,12.6305271437,-0.0224888888889,0.23,0.08,0.0,0.143014800254,-0.0865283874933,0.0249810271315,0.0174110282689,0.0333080876499,0.0340651493056,0.0681302213994,0.0794852196934,0.0900833107553,1,1,1,19.573912,69.160393,78.383522,8.339461,113.654106,25.468174,8.578175,49.467606,39.177166,10.917266
2016-07-12,13.41,13.6,13.4,13.54,13.274928,89070600,13.43745204,12.9918098561,12.788392318,0.354545454545,0.39,0.2,0.0,0.130333768495,-0.0318703157116,-0.00738550145055,0.00812411185959,0.00886272226863,0.0420975541261,0.0531758063019,0.0635155987287,0.0539144920409,-1,0,0,19.885223,70.778404,79.621269,8.592468,115.185356,26.436321,8.820497,51.280403,39.536858,11.16052
2016-07-13,13.5,13.58,13.32,13.44,13.176886,74595600,13.45114691,13.0927942903,12.8698397695,-0.00888888888889,0.26,0.0,0.08,0.0969100130081,0.0868389773196,0.0156250118579,0.0163691178629,0.0498512319223,0.061011911312,0.0714286364775,0.0617560932075,0.069940500358,1,1,0,20.001968,70.402786,79.389183,8.621662,115.04882,26.110313,8.80111,50.649868,39.497971,11.248093
2016-07-14,13.73,13.78,13.64,13.65,13.382775,97852100,13.46290972,13.2649043556,12.8885699988,0.156148148148,0.34,0.2,0.0,0.0606978403536,-0.170517199565,0.000732658211768,0.0336996624392,0.0446886389407,0.0549451066763,0.0454213718754,0.0534798649757,0.0527473562098,1,0,0,20.420296,72.251945,80.664474,8.835743,116.511795,26.594385,8.946502,51.408478,40.100697,11.462155
2016-07-15,13.78,13.79,13.52,13.66,13.39258,78652500,13.4784695,13.2803231629,12.8963257833,-0.0261333333333,0.27,0.0,0.12,0.123851640967,-0.248830702634,0.0329428683644,0.0439237995965,0.0541727583483,0.0446559960814,0.0527085893831,0.0519766169028,0.0636895952834,1,1,1,20.410566,72.338623,79.885674,8.874668,116.121666,26.703056,8.975581,52.029167,40.72287,11.384315
2016-07-18,13.84,14.23,13.82,14.11,13.83377,187187100,13.49873321,13.4698181232,12.9596366533,0.45847826087,0.57,0.44,0.0,0.127104798365,-0.327836655273,0.0106307246687,0.0205528211037,0.011339569763,0.0191353477758,0.0184267195421,0.0297661447313,0.0368533667973,1,1,0,20.410566,72.617928,79.914879,8.913591,115.604752,26.772209,9.014354,52.403545,40.713154,11.413504
2016-07-19,14.06,14.37,14.03,14.26,13.980833,96940100,13.51861807,13.637717242,13.1007033185,0.135051124744,0.34,0.14,0.0,0.250420002309,-0.0585985198575,0.00981772688366,0.000701388822826,0.00841516381749,0.00771398957415,0.018934136471,0.0259468087488,0.0294531091245,1,0,0,20.459209,72.3964,80.187462,8.641124,115.79982,27.147614,8.985275,52.107983,40.80064,11.403774
2016-07-20,14.35,14.43,14.26,14.4,14.118093,79277900,13.53617661,13.9319232685,13.2456524764,0.110757575758,0.17,0.06,0.0,0.283301228704,0.0303150334614,-0.00902770650399,-0.0013889269606,-0.00208328419426,0.00902777733508,0.0159722704759,0.0194444816308,0.00624999424497,-1,0,0,20.741341,72.752762,80.411362,8.680047,111.001244,27.582289,8.956195,52.659706,40.80064,11.501077
2016-07-21,14.43,14.47,14.26,14.27,13.990639,65376300,13.55421273,14.0248257977,13.3745212324,-0.0414232209738,0.21,0.04,0.0,0.20139712432,-0.0585985198575,0.00770836843121,0.00700768563895,0.018219968366,0.0252277254813,0.0287315683008,0.0154168798151,0.00420452561173,1,0,0,21.09157,72.64682,80.265335,8.699509,109.947899,27.523016,8.878653,52.876446,40.713154,11.364853
2016-07-22,14.26,14.4,14.18,14.38,14.098484,46604800,13.56680551,14.0752860337,13.4972723129,0.0625925925926,0.22,0.0,0.08,0.13353890837,-0.0318703157116,-0.0006953229865,0.0104311924601,0.0173853444101,0.0208623849203,0.00764954586607,-0.00347704051017,-0.0173852025509,-1,0,0,21.208313,72.964645,80.635269,8.787088,111.654709,27.839144,8.994967,53.063644,41.014511,11.491345
2016-07-25,14.31,14.39,14.28,14.37,14.088681,46420800,13.57666207,14.0420360908,13.6270133586,0.00238095238095,0.11,0.0,0.0,0.103803720956,-0.26766047498,0.0111342573517,0.0180932480478,0.0215727079064,0.00835067526903,-0.00278365306163,-0.016701492496,0.00765472651414,1,1,0,21.43207,72.752762,80.567131,8.728703,110.562347,27.918179,9.014354,53.231121,40.80064,11.364853
2016-07-26,14.32,14.55,14.31,14.53,14.245548,60205600,13.58720789,14.1228740708,13.7243672231,0.131764705882,0.24,0.16,0.0,0.0606978403536,-0.510103897595,0.0068823607207,0.0103235059824,-0.0027529302488,-0.013764651244,-0.0275292322907,-0.00344121545903,-0.00344121545903,1,0,0,21.879581,73.089844,80.498985,8.903859,111.625443,28.303461,9.120975,53.654762,40.80064,11.296741
2016-07-27,14.57,14.7,14.45,14.63,14.343591,100104000,13.59834329,14.1843656773,13.8559923458,0.0683746556474,0.25,0.15,0.0,0.0899051114394,-0.617763671194,0.00341762394089,-0.00956943069556,-0.0205058830805,-0.034176378844,-0.0102530112578,-0.0102530112578,0.028708082934,1,0,0,21.967138,72.637177,80.430832,8.855206,112.093597,28.362734,9.130668,53.910927,40.83952,11.340852
2016-07-28,14.57,14.69,14.46,14.68,14.392612,72049500,13.61006661,14.3030679183,13.9698432323,0.0195918367347,0.23,0.0,0.0,0.0718820073061,-0.406307358833,-0.0129428209417,-0.0238420239495,-0.0374659582291,-0.0136240732398,-0.0136240732398,0.0252043201053,0.0306539216092,-1,-1,0,21.84067,72.974266,80.820236,8.913591,111.996071,28.362734,9.169437,54.098114,40.907574,11.419268
2016-07-29,14.56,14.7,14.48,14.49,14.206331,63276500,13.62451951,14.3330752553,14.0846129188,-0.0106397306397,0.22,0.01,0.0,0.0718820073061,-0.406307358833,-0.0110421191791,-0.0248446977619,-0.000690185242059,-0.000690185242059,0.0386473467358,0.0441684063253,0.0483091658219,-1,-1,0,21.723923,72.511986,80.460037,8.923323,111.732727,28.076244,9.20821,54.088264,40.995064,11.468276
2016-08-01,14.52,14.6,14.26,14.33,14.049463,61460900,13.63662207,14.2714504439,14.126531086,-0.0619638242894,0.34,0.0,0.22,-0.0555173278498,-0.539008408465,-0.0139566900173,0.0104675175129,0.0104675175129,0.0502442691226,0.0558269736003,0.0600139663701,0.0334961556894,-1,-1,0,21.714144,72.088219,80.23613,8.777358,109.996658,27.997211,9.091895,53.506985,40.518723,11.252633
2016-08-02,14.28,14.45,14.09,14.13,13.853379,83776300,13.64549354,14.092378465,14.1363029248,-0.08256,0.36,0.0,0.17,-0.173925197299,-0.510103897595,0.0247699135352,0.0247699135352,0.0651096746866,0.0707713980827,0.0750176545376,0.0481245044981,0.0530785305159,1,1,1,21.567427,71.240692,79.496277,8.660585,109.235909,27.592169,8.985275,52.708965,40.275688,11.223228
2016-08-03,14.11,14.48,14.1,14.48,14.196526,65305400,13.65271551,14.0166281277,14.1429662877,0.338929440389,0.38,0.03,0.0,-0.214670164989,-0.307123572768,0.0,0.0393647009134,0.0448895736887,0.0490331930502,0.0227900825878,0.0276243638761,0.0296961383369,0,0,0,21.968452,73.340256,81.628242,8.796819,111.08902,28.046604,9.091895,53.605507,40.956184,11.438871
2016-08-04,14.48,14.54,14.36,14.48,14.196526,45929900,13.66140314,14.0227287733,14.1727414629,0.0135779816514,0.18,0.06,0.0,-0.214670164989,-0.307123572768,0.0393647009134,0.0448895736887,0.0490331930502,0.0227900825878,0.0276243638761,0.0296961383369,0.0372929264526,1,1,1,22.115171,70.152382,81.657448,8.796819,111.157295,28.145395,9.062818,53.546391,40.858967,11.497683
2016-08-05,14.75,15.06,14.75,15.05,14.755368,120947800,13.67636317,14.3006515221,14.219351623,0.625617977528,0.58,0.52,0.0,-0.214670164989,-0.307123572768,0.00531562479499,0.00930230950526,-0.015946874385,-0.0112956857464,-0.00930237727721,-0.00199330846916,0.00797343719248,1,0,0,22.878101,73.224678,84.14962,9.137403,114.307571,29.56798,9.45053,54.876431,41.772778,12.017185
2016-08-08,15.08,15.17,14.92,15.13,14.833802,71960300,13.69464803,14.4869396002,14.2776801662,0.0443076923077,0.25,0.11,0.0,-0.0132282657338,-0.0189253696892,0.00396560504178,-0.0211500733258,-0.0165234779324,-0.0145407091183,-0.00727028714553,0.00264375916572,0.00132191328966,1,0,0,22.936789,74.447823,84.198288,9.137403,114.824501,29.696404,9.440838,55.063622,41.74361,11.928968
2016-08-09,15.11,15.19,15.07,15.19,14.892627,49973300,13.71264173,14.80503721,14.3187743315,0.0339622641509,0.12,0.02,0.0,0.0334237554869,0.047818583458,-0.0250164729164,-0.0204081523025,-0.0184332153085,-0.0111915110746,-0.00131662466266,-0.00263324932532,-0.00197500414131,-1,-1,-1,22.975914,74.621178,83.964653,9.117942,114.658691,29.726042,9.402067,54.984806,41.636677,11.997581
2016-08-10,15.16,15.18,14.78,14.81,14.520066,79080700,13.7230991,14.7934163383,14.3260354795,0.00849206349206,0.41,0.0,0.29,0.0413926851582,0.0535452132544,0.00472656253766,0.00675217316505,0.014179687613,0.0243079473606,0.0229575402756,0.0236326749479,0.0276841028133,1,0,0,22.741165,73.369141,83.127434,9.010901,113.69313,29.270548,9.246982,54.837025,41.315872,11.879959
2016-08-11,14.83,14.97,14.75,14.88,14.588696,68692100,13.73375423,14.7215482381,14.3295199292,0.00603773584906,0.22,0.0,0.03,0.0413926851582,-0.115773076272,0.00201608149214,0.00940865448152,0.0194892675809,0.0181452132528,0.0188171718706,0.0228495404935,0.0201612947449,1,0,0,22.887882,73.686974,83.234528,9.049825,113.907692,29.62702,9.276059,55.339481,41.626953,11.879959
2016-08-12,14.77,14.91,14.7,14.91,14.618108,63031300,13.74548515,14.5594164041,14.3677447788,0.0101123595506,0.21,0.0,0.05,0.0413926851582,-0.510103897595,0.00737769894709,0.0174380296,0.0160966795429,0.0167672861632,0.0207915415593,0.0181087046285,0.0295104537468,1,0,0,22.760727,72.733498,82.747772,8.981708,113.439529,29.409176,9.188825,55.270519,41.539463,11.752533
2016-08-15,14.97,15.03,14.95,15.02,14.725956,48592100,13.7596625,14.6233060396,14.44416333,0.100740740741,0.12,0.12,0.0,0.0413926851582,-0.443229205902,0.00998665213994,0.0086551256842,0.00932082100476,0.0133156040939,0.0106524153678,0.0219706618708,0.0252995459174,1,0,0,23.02482,73.879593,83.361069,9.302832,115.185356,29.914181,9.382682,56.127659,41.782497,11.958375
2016-08-16,14.97,15.19,14.93,15.17,14.873019,80307500,13.77472423,14.6987344285,14.5723959328,0.109174311927,0.26,0.16,0.0,0.0413926851582,-0.443229205902,-0.00131836044854,-0.000659247460116,0.00329603559304,0.000659180224271,0.0118655129802,0.0151614813374,0.0237310259605,-1,0,0,22.878101,73.898857,83.400017,9.283368,114.473389,29.844866,9.34391,55.861649,41.821384,11.928968
2016-08-17,15.16,15.24,15.08,15.15,14.853411,93407300,13.79017613,14.7948810387,14.6544513671,0.00555555555556,0.16,0.05,0.0,0.0374264979406,-0.443229205902,0.00065998308402,0.00462048750957,0.00198015122587,0.0132012774709,0.0165015968386,0.0250824541245,0.0422441686963,1,0,0,22.927008,74.197418,83.507103,9.2931,114.570915,29.815161,9.363296,55.595638,42.015812,11.948571
2016-08-18,15.11,15.24,15.06,15.16,14.863214,62804300,13.80768028,14.865168599,14.7467152336,0.010985915493,0.18,0.0,0.02,-0.0555173278498,-0.382857974615,0.00395789228359,0.00131929742786,0.0125330228038,0.0158311654532,0.0244063632536,0.0415567588544,0.0448549015038,1,0,0,22.878101,73.696602,83.195587,9.370948,114.990303,29.894379,9.217903,55.428154,42.015812,11.968176
2016-08-19,15.13,15.25,15.05,15.22,14.922041,59834800,13.82518646,14.8692098384,14.7553106521,0.0331764705882,0.2,0.0,0.0,-0.267606240177,-0.382857974615,-0.00262819275192,0.0085413248764,0.0118264652939,0.0203678571852,0.0374506409679,0.0407357813854,0.0637320323674,-1,0,0,23.063942,74.046516,83.156639,9.429333,114.756226,30.151833,9.217903,55.319782,42.142193,11.98778
2016-08-22,15.2,15.25,15.12,15.18,14.882823,60877100,13.8419096,14.8849390343,14.7489135371,-0.00360655737705,0.13,0.0,0.0,-0.259637310506,-0.70797032578,0.0111989506292,0.0144927477804,0.0230566472503,0.0401844461901,0.0434782433413,0.0665350921663,0.0681894154086,1,1,0,22.985693,73.939598,83.263725,9.400142,114.970787,29.884478,9.353601,55.211407,42.161629,11.93877
2016-08-23,15.26,15.41,15.26,15.35,15.049495,67817900,13.85990862,14.9337410956,14.7410712792,0.174054054054,0.23,0.16,0.0,-0.259637310506,-0.70797032578,0.00325731860106,0.0117263735428,0.0286644834262,0.0319218020272,0.0547232980243,0.0563592997639,0.0458873204716,1,0,0,23.015036,74.31868,83.438965,9.409873,115.097595,30.122128,9.34391,55.497124,42.229683,11.899564
2016-08-24,15.37,15.5,15.36,15.4,15.098516,65484900,13.87888639,14.9742126755,14.8004036988,0.0522388059701,0.15,0.09,0.0,-0.148741651281,-0.634787611028,0.0084415580975,0.0253246742925,0.0285714172174,0.0512988826187,0.0529295726812,0.0424915932135,0.0437963572049,1,0,0,22.975914,74.561676,83.400017,9.370948,114.307571,29.933987,9.217903,55.369041,42.035255,11.84075
2016-08-25,15.42,15.54,15.4,15.53,15.225971,67714400,13.90226548,15.0974357149,14.862036002,0.121807909605,0.14,0.04,0.0,-0.0969100130081,-0.496140727175,0.0167417894071,0.0199613541888,0.0424985703703,0.044115610098,0.0337650058574,0.0350588478068,0.0208267833953,1,1,0,23.122629,75.125443,83.594727,9.390409,114.551399,30.191441,9.305139,55.753277,42.1908,12.017185
2016-08-26,15.61,15.9,15.58,15.79,15.480881,126886300,13.92741197,15.208913322,14.9404596154,0.249977628635,0.37,0.36,0.0,-0.0757207139381,-0.443229205902,0.00316655105094,0.0253326667907,0.0269230801529,0.0167429101742,0.0180154475705,0.0040177299987,-0.00107229039484,1,0,0,23.592125,75.397591,84.392998,9.526644,114.795235,30.646936,9.392374,56.324699,42.1908,12.075997
2016-08-29,15.81,16.01,15.78,15.84,15.529902,119552100,13.95715253,15.3609078588,15.0120326604,0.0586666666667,0.23,0.11,0.0,-0.0132282657338,-0.15437772242,0.0220961471618,0.0236815402956,0.01353350459,0.0148020251512,0.00084849215404,-0.00422546130684,0.00592257439873,1,1,1,23.924683,76.408463,85.590408,9.59476,115.292656,30.745956,9.460223,56.502037,42.618538,12.075997
2016-08-30,15.84,16.23,15.8,16.190001,15.873053,121280600,13.99003147,15.5690109967,15.0860428872,0.316458034286,0.43,0.22,0.0,0.033423755487,-0.178746921661,0.00155111937193,-0.00837753140495,-0.00713643430788,-0.0207883133761,-0.0257525757647,-0.0158239249878,-0.0232704445704,1,0,0,24.188774,77.331848,86.515228,9.701802,115.72435,31.300472,9.586231,57.329617,42.851849,12.24263
2016-08-31,16.209999,16.24,15.88,16.139999,15.897674,127664300,14.02227722,15.7038412237,15.173605794,0.000186085559729,0.36,0.01,0.0,0.0718820073061,-0.0865283874933,-0.00991327410538,-0.00867409911664,-0.022304835286,-0.0272614094364,-0.017348135331,-0.0247831223612,-0.0148698482558,-1,0,0,24.227901,77.156898,87.712639,9.701802,116.097183,31.151941,9.702545,57.309906,42.919903,12.311244
2016-09-01,16.15,16.15,15.75,15.98,15.740076,128812600,14.05001566,15.8558397002,15.2606527043,-0.0045756034841,0.4,0.0,0.13,0.0755469613925,-0.108331850392,0.00125158226682,-0.0125156320719,-0.017521834075,-0.00750930300464,-0.0150187330735,-0.00500620200309,-0.0162703153403,1,0,0,23.983372,76.632011,87.60556,9.58503,115.106232,30.676641,9.65408,56.807453,42.803242,12.193621
2016-09-02,15.94,16.059999,15.82,16.0,15.759776,100997300,14.07287013,15.823566874,15.3487594789,0.00202530139393,0.239999,0.0,0.0,0.0755469613925,-0.258174261182,-0.0137500050762,-0.0187499492379,-0.00874993400921,-0.016249977157,-0.00624996192839,-0.0174999949238,-0.0231250114215,-1,-1,0,24.13987,77.263817,88.140976,9.662878,115.125847,30.963802,9.712238,57.231094,42.929623,12.301442
2016-09-06,16.049999,16.059999,15.7,15.78,15.543079,96542200,14.09013775,15.7094225444,15.4415938606,-0.0362661055994,0.359999,0.0,0.12,0.0492180226702,-0.443229205902,-0.00506965190102,0.00506978057565,-0.00253482595051,0.00760460652616,-0.00380227109442,-0.00950570990471,-0.00697081961689,-1,0,0,23.768187,76.38903,87.109077,9.623953,113.614922,30.42909,9.557152,56.699078,42.637981,12.105403
2016-09-07,15.72,15.85,15.65,15.7,15.464281,63310300,14.10798535,15.6381498446,15.5115942885,-0.0554715053997,0.2,0.0,0.05,-0.00877392430751,-0.382857974615,0.010191097795,0.00254774211617,0.0127388399111,0.00127383872551,-0.00445866186731,-0.00191085508599,-0.0133757916065,1,1,0,24.032276,76.311264,88.02417,9.756191,113.811142,30.468699,9.595923,57.152275,42.44355,12.125008
2016-09-08,15.77,15.94,15.68,15.86,15.621879,67906900,14.12574785,15.533554888,15.5903219988,0.125490196078,0.26,0.09,0.0,-0.0555173278498,-0.327836655273,-0.0075662473125,0.00252203976231,-0.00882729920005,-0.0145019686812,-0.0119798649061,-0.0233291398557,-0.0170240084435,-1,0,0,24.374619,76.486229,88.3162,9.726805,114.017174,30.617229,9.586231,57.162132,42.618538,12.154413
2016-09-09,15.91,16.15,15.74,15.74,15.50368,135182500,14.13959245,15.5200354256,15.6491560863,-0.0815799614644,0.41,0.21,0.0,-0.0757207139381,-0.430676558073,0.0101651994881,-0.00127066606122,-0.00698859883589,-0.00444726671345,-0.015883067762,-0.00952986645751,-0.0088945334269,1,1,0,24.267023,76.962509,87.537415,9.628851,114.880569,30.349874,9.557152,56.5513,42.20052,12.017185
2016-09-12,15.65,15.94,15.48,15.9,15.661278,109724000,14.15032291,15.5929097219,15.6793353851,0.0774451097804,0.46,0.0,0.26,-0.180456064458,-0.430676558073,-0.0113207874862,-0.0169811812293,-0.0144654222982,-0.0257861459327,-0.0194968763086,-0.0188679365758,-0.015723237912,-1,-1,0,24.521332,77.506821,88.49144,9.71701,115.90094,30.56772,9.692853,57.270508,42.579655,12.370055
2016-09-13,15.67,15.86,15.55,15.72,15.48398,89317600,14.15957353,15.5484228798,15.6942482663,0.00662192393736,0.35,0.0,0.0,-0.119186407719,-0.248830702634,-0.00572520760166,-0.00318064218631,-0.0146309928068,-0.00826970843414,-0.0076335670803,-0.00445286031111,-0.0076335670803,-1,0,0,24.081182,76.690346,87.537415,9.413354,113.948502,30.14193,9.576538,55.989731,42.025532,12.075997
2016-09-14,15.67,15.84,15.56,15.63,15.395331,75528100,14.16588572,15.5572605486,15.6456843514,-0.0266666666667,0.28,0.0,0.0,-0.119186407719,-0.248830702634,0.00255921746665,-0.00895706626899,-0.00255915251189,-0.00191934814523,0.00127967368808,-0.00191934814523,-0.00703771812376,1,0,0,23.865995,77.331848,86.924103,9.325195,113.389244,29.914181,9.498996,55.615349,41.724163,11.977978
2016-09-15,15.64,15.75,15.58,15.67,15.434731,67322600,14.17405758,15.4475711349,15.5893721407,0.0225,0.17,0.0,0.0,-0.119186407719,-0.248830702634,-0.0114868862956,-0.00510530439436,-0.00446713324644,-0.00127627750688,-0.00446713324644,-0.0095724376408,-0.0370134082674,-1,-1,0,23.944246,78.19693,87.926819,9.432944,113.467751,30.627134,9.55757,56.541443,41.831104,12.125008
2016-09-16,15.66,15.68,15.48,15.49,15.257434,90926200,14.17918621,15.3817410354,15.5438268705,-0.00827309236948,0.2,0.0,0.1,-0.173925197299,-0.248830702634,0.00645573823226,0.00710132516385,0.0103292598218,0.00710132516385,0.00193669525295,-0.0258231495545,-0.0129115420063,1,0,0,23.572563,77.195786,87.021446,9.364376,112.643593,30.23105,9.498995,55.516819,41.413086,12.017185
2016-09-19,15.55,15.78,15.55,15.59,15.355932,66061300,14.18598381,15.365583968,15.4951584366,0.0688888888889,0.29,0.1,0.0,-0.173925197299,-0.482484464607,0.000641445924611,0.00384867554766,0.000641445924611,-0.00449005635086,-0.0320718403806,-0.0192430521313,-0.0134701690526,1,0,0,23.660595,77.604012,87.722374,9.462331,112.859444,30.587523,9.489233,55.615349,41.665844,12.017185
2016-09-20,15.74,15.76,15.51,15.6,15.365782,68210400,14.19512728,15.3078799831,15.4793018709,-0.0217948717949,0.25,0.0,0.04,-0.173925197299,-0.601193757638,0.00320517367746,0.0,-0.00512821280427,-0.0326923159524,-0.0198717514019,-0.0141025689418,-0.0282052029633,1,0,0,23.641029,77.710938,87.965752,9.452534,113.153786,30.448893,9.479469,56.127659,41.821384,11.948571
2016-09-21,15.71,15.83,15.39,15.65,15.415032,95464600,14.20701057,15.3699696115,15.4782268454,-0.00567901234568,0.44,0.0,0.12,-0.173925197299,-0.634787611028,-0.00319493336115,-0.00830676186725,-0.0357827995427,-0.0230031958416,-0.017252445535,-0.0313100225806,0.0,-1,0,0,23.777966,78.439926,88.335686,9.481921,113.5168,30.825172,9.498995,56.925678,42.054695,11.997581
2016-09-22,15.69,15.71,15.5,15.6,15.365782,75611300,14.21634945,15.3809113974,15.4465754773,-0.0225641025641,0.21,0.0,0.0,-0.119186407719,-0.510103897595,-0.00512821280427,-0.0326923159524,-0.0198717514019,-0.0141025689418,-0.0282052029633,0.00320517367746,0.00192303912681,-1,0,0,23.709499,77.895622,87.615295,9.57008,114.350769,30.934097,9.645433,57.782818,41.967197,12.095601
2016-09-23,15.53,15.67,15.5,15.52,15.286983,51604400,14.22890647,15.3760440362,15.4273673637,-0.034011299435,0.17,0.0,0.0,-0.119186407719,-0.510103897595,-0.0277061863678,-0.0148195363336,-0.00902061577487,-0.0231959438955,0.00837634214678,0.0070875986452,0.0180411661346,-1,-1,-1,23.875776,78.090012,87.040924,9.579875,114.910004,30.369678,9.664959,57.152275,41.76305,12.066195
2016-09-26,15.4,15.44,15.02,15.09,14.863439,94972100,14.2394754,15.2479768533,15.3538658236,0.0750499001996,0.5,0.0,0.48,-0.259637310506,-0.510103897595,0.013253864062,0.0192180288828,0.00463876495877,0.0371107251828,0.0357852580416,0.0470509550313,0.0675945183346,1,1,0,23.435627,77.186066,85.444374,9.364376,112.005867,30.161734,9.381844,55.812386,41.286709,11.772138
2016-09-27,15.01,15.34,14.81,15.29,15.060437,81992600,14.252796,15.1146611316,15.3141485624,0.0966850828729,0.53,0.0,0.21,-0.0757207139381,-0.130928338203,0.00588615058116,-0.00850240932584,0.023544801522,0.0222366721497,0.0333550082245,0.0536298515109,0.060823932267,1,0,0,23.777966,78.401047,86.203712,9.511307,113.350006,30.42909,9.508758,56.157211,41.704727,11.909364
2016-09-28,15.36,15.39,15.15,15.38,15.149085,66076400,14.26641682,14.9771786013,15.2904066993,0.0365591397849,0.24,0.05,0.0,0.0128372247052,0.0123040641352,-0.0143043622767,0.0175553176974,0.0162548431143,0.027308117949,0.0474643188021,0.0546163019087,0.048764661364,-1,-1,0,23.875776,79.363327,87.040924,9.628851,113.526611,30.755859,9.684484,56.728642,41.890648,11.997581
2016-09-29,15.38,15.5,15.06,15.16,14.932387,78997700,14.2790432,15.0638105481,15.2444749048,-0.0584269662921,0.44,0.11,0.0,0.00860017176192,-0.0654641691014,0.0323220259427,0.0310026789421,0.042216358309,0.0626650648687,0.0699208371709,0.0639842779323,0.0751978903306,1,1,1,23.523657,77.730377,86.63205,9.472126,112.3787,30.389481,9.479469,56.00692,41.567734,11.811345
2016-09-30,15.26,15.73,15.17,15.65,15.415032,119428700,14.29346698,15.1320685012,15.2520408787,0.469411764706,0.57,0.23,0.0,0.00860017176192,-0.0937115303233,-0.0012780382162,0.00958454059648,0.0293929976921,0.0364215915997,0.0306709061648,0.0415334201058,0.0293929976921,-1,0,0,24.169212,79.363327,87.702904,9.668033,113.909248,31.260866,9.625909,57.54921,41.968929,11.928968
2016-10-03,15.59,15.73,15.5,15.63,15.395331,69873100,14.30867086,15.166911008,15.2421038907,0.0158778625954,0.23,0.0,0.0,0.00860017176192,-0.0518079065336,0.010876479369,0.030710284826,0.0377478730402,0.0319898286045,0.0428662430187,0.030710284826,0.0255919148474,1,1,0,24.061623,79.14949,87.031189,9.71701,113.026237,31.171747,9.567334,57.37125,41.74387,11.909364
2016-10-04,15.7,16.049999,15.67,15.8,15.562778,98501500,14.32613547,15.4365085187,15.2389304112,0.157073179853,0.419999,0.319999,0.0,0.00860017176192,-0.0518079065336,0.0196204045319,0.0265822721368,0.0208861811175,0.031645571247,0.0196204045319,0.0145571054217,0.00189882551817,1,1,0,24.443083,80.277,88.102036,9.873735,114.282089,31.538122,9.645433,57.895241,41.929787,12.164214
2016-10-05,15.96,16.23,15.96,16.110001,15.868126,86056900,14.34919406,15.5348629542,15.2443657317,0.313423368889,0.43,0.180001,0.0,0.0934213349246,-0.0062452523812,0.00682790141697,0.00124141943415,0.0117937682118,0.0,-0.00496586679486,-0.0173805652917,-0.00682815349462,1,0,0,25.010391,82.415398,89.095009,10.09903,115.832268,32.290684,9.899262,58.804794,42.712612,12.507284
2016-10-06,16.17,16.23,16.040001,16.219999,15.976472,75886700,14.37284754,15.7336606557,15.2653164194,0.0606582439349,0.189999,0.0,0.0,0.152288344383,0.0975519139923,-0.00554859671146,0.00493219028582,-0.00678159733889,-0.0117137876247,-0.0240442946353,-0.0135634450459,-0.0104807869973,-1,0,0,25.127766,82.629227,89.387062,10.108825,116.106979,32.112446,9.918786,58.587296,42.947456,12.477876
2016-10-07,16.190001,16.25,15.98,16.129999,15.887825,99605400,14.39483288,15.9050798365,15.2974216485,-0.00761096839024,0.27,0.0,0.060001,0.152288344383,0.0362045082161,0.0105392651291,-0.00123988022275,-0.00619958993758,-0.0185988956953,-0.0080595676249,-0.00495970971483,0.00805963056617,1,1,0,24.941923,82.162666,88.997658,10.11862,115.606613,32.082741,9.92855,58.290699,42.761532,12.428867
2016-10-10,16.219999,16.4,16.18,16.299999,16.055271,63188400,14.41184834,15.9639221294,15.4171576364,0.152608869564,0.270001,0.15,0.0,0.158362492095,-0.178746921661,-0.0116562965521,-0.0165642797309,-0.0288342688205,-0.0184048590647,-0.0153373306499,-0.00245377359249,0.0104294720407,-1,-1,0,24.981049,82.561188,89.260513,10.157802,115.665474,32.132248,9.918786,58.34013,42.859386,12.546491
